date,institutional,other,individual,foreign,total,ticker
2021.1.31,-8.71405E+11,-24738698500,9.18871E+11,-22727727000,0,000660
2021.2.28,3968377500,34987370000,-4.20598E+11,3.81642E+11,0,000660
2021.3.31,-6.70036E+11,3856897500,9.63021E+11,-2.96842E+11,0,000660
2021.4.30,-6.07666E+11,14635774000,8.10274E+11,-2.17244E+11,0,000660
2021.5.31,-1.2835E+11,12416564000,6.18751E+11,-5.02818E+11,0,000660
2021.6.30,-59417258000,-3704869000,-2.78256E+11,3.41379E+11,0,000660
2021.7.31,-3.91603E+11,-4643973000,1.29517E+12,-8.98926E+11,0,000660
2021.8.31,18795166700,39595680300,1.47769E+12,-1.53608E+12,0,000660
2021.9.30,-2.65554E+11,9054375200,-2.14767E+11,4.71266E+11,0,000660
2021.10.31,-5845665100,3132247800,-1.8768E+11,1.90394E+11,0,000660
2021.11.30,4.71455E+11,-60109835500,-1.4203E+12,1.00896E+12,0,000660
2021.12.31,6.35269E+11,-9131229500,-1.27183E+12,6.45687E+11,0,000660
2013.4.30,-946080500,1038030000,17309293500,-17401243000,0,005490
2013.5.31,-59396183000,1565347000,-21025628500,78856464500,0,005490
2013.6.30,-55642723000,2639830000,10475495000,42527398000,0,005490
2013.7.31,67645866500,4735940500,-80772582000,8390775000,0,005490
2013.8.31,20867150500,-2309291000,-46150416000,27592556500,0,005490
2013.9.30,-7.23912E+11,-4331173500,57518478500,6.70725E+11,0,005490
2013.10.31,22628024500,5800700500,32616119000,-61044844000,0,005490
2013.11.30,2.72697E+11,-6081770000,-79026086500,-1.87589E+11,0,005490
2013.12.31,1.65175E+11,-2898632000,-55684872500,-1.06592E+11,0,005490
2014.1.31,28979086000,4531141000,81438797500,-1.14949E+11,0,005490
2014.2.28,-1.06704E+11,4347181500,1.29071E+11,-26714909056,0,005490
2014.3.31,1.05792E+11,2915071500,-2962734000,-1.05745E+11,0,005490
2014.4.30,-14390203500,-7779250500,-63666947000,85836401000,0,005490
2014.5.31,-78117333000,-1143405500,-2341024000,81601762500,0,005490
2014.6.30,-56853104000,-1746489000,-21349499000,79949092000,0,005490
2014.7.31,1.26906E+11,-19029807488,-2.04288E+11,96411848216,0,005490
2014.8.31,-1.27787E+11,-3450043500,-34159457000,1.65396E+11,0,005490
2014.9.30,-1.47033E+11,-8202744000,-51199922500,2.06436E+11,0,005490
2014.10.31,74384602000,1313877000,31556340500,-1.07255E+11,0,005490
2014.11.30,92050982500,-2.59278E+11,12196787500,1.5503E+11,0,005490
2014.12.31,7857566500,691908000,1.12975E+11,-1.21524E+11,0,005490
2015.1.31,-1.61576E+11,7873854000,1.9313E+11,-39427965500,0,005490
2015.2.28,-32530251500,4027880000,-57219284000,85721655500,0,005490
2015.3.31,-2.27464E+11,5559723000,2.47446E+11,-25542564666,0,005490
2015.4.30,1.34478E+11,-22228546500,1.15371E+11,-2.2762E+11,0,005490
2015.5.31,-71827589500,-13186761000,38242608000,46771742500,0,005490
2015.6.30,-2.41876E+11,2310829500,1.04351E+11,1.35214E+11,0,005490
2015.7.31,-1.43536E+11,3536213500,1.64625E+11,-24625625000,0,005490
2015.8.31,79404204000,2229146500,14305152500,-95938503000,0,005490
2015.9.30,97456260100,-2.22681E+11,2.30811E+11,-1.05587E+11,0,005490
2015.10.31,2.11939E+11,3037000500,-34077952500,-1.80898E+11,0,005490
2015.11.30,1.43178E+11,6127405000,2.23624E+11,-3.7293E+11,0,005490
2015.12.31,2.26699E+11,-2220754000,38954116000,-2.63432E+11,0,005490
2016.1.31,2.27274E+11,6208834500,-91022602000,-1.4246E+11,0,005490
2016.2.29,78132343500,-10819296500,-2.26363E+11,1.5905E+11,0,005490
2016.3.31,-66930872000,-25041143000,-1.74998E+11,2.6697E+11,0,005490
2016.4.30,-1.26143E+11,-12844238000,-1.7846E+11,3.17447E+11,0,005490
2016.5.31,-42582372500,10470563500,1.54455E+11,-1.22343E+11,0,005490
2016.6.30,1.01752E+11,5568866000,56167783500,-1.63489E+11,0,005490
2016.7.31,54546817000,-13835579000,-1.58042E+11,1.17331E+11,0,005490
2016.8.31,52679142000,-3725416000,-97170944000,48217218000,0,005490
2016.9.30,41981555000,5289339500,-13096485500,-34174409000,0,005490
2016.10.31,1.09802E+11,-10639534500,-1.39196E+11,40033174500,0,005490
2016.11.30,2020797500,-3.20164E+11,-2.02328E+11,5.20471E+11,0,005490
2016.12.31,-2.26633E+11,-7237246500,-124937000,2.33995E+11,0,005490
2017.1.31,-1.84421E+11,-4597667000,-1.5653E+11,3.45549E+11,0,005490
2017.2.28,81787607500,-15913612000,-1.438E+11,77926333500,0,005490
2017.3.31,22673842500,1014486000,-18135268500,-5553060000,0,005490
2017.4.30,-51494877000,8581086500,1.61963E+11,-1.19049E+11,0,005490
2017.5.31,1.23183E+11,-11934568500,-94785912000,-16462295500,0,005490
2017.6.30,-53405318500,-1466383000,-18727370000,73599071500,0,005490
2017.7.31,1.03183E+11,-28995127500,-3.71284E+11,2.97097E+11,0,005490
2017.8.31,-7206671000,-3852957500,-56815884000,67875512500,0,005490
2017.9.30,-20093213500,5392155500,78969403500,-64268345500,0,005490
2017.10.31,-80462582000,-2208958000,-52702014500,1.35374E+11,0,005490
2017.11.30,-1.03104E+11,1897681500,55460621000,45745435000,0,005490
2017.12.31,35708638000,-7563148000,-1.56976E+11,1.2883E+11,0,005490
2018.1.31,-1.98502E+11,-29178885500,-2.31716E+11,4.59397E+11,0,005490
2018.2.28,16238938000,-1972521500,-52819184500,38552768000,0,005490
2018.3.31,-1.22834E+11,-957910000,1.89537E+11,-65745165500,0,005490
2018.4.30,80360424000,-1676142000,-1.56418E+11,77734199500,0,005490
2018.5.31,-1.09784E+11,184365000,33267259000,76331968000,0,005490
2018.6.30,32246522000,1677987500,10639356500,-44563866000,0,005490
2018.7.31,28477870500,947660500,-21173539000,-8251992000,0,005490
2018.8.31,1.86142E+11,1661631000,14143533000,-2.01947E+11,0,005490
2018.9.30,78394940500,5752947500,3.28569E+11,-4.12717E+11,0,005490
2018.10.31,44182838500,7291222000,84433104500,-1.35907E+11,0,005490
2018.11.30,-1.93851E+11,4709533500,1.61457E+11,27684701000,0,005490
2018.12.31,12831555500,1136418500,-24632061000,10664087000,0,005490
2019.1.31,1.54133E+11,-7861732500,-1.45465E+11,-806210000,0,005490
2019.2.28,-10114401000,-2467225500,68051295000,-55469668500,0,005490
2019.3.31,-91826336000,1414839500,38302761500,52108735000,0,005490
2019.4.30,19123572500,-4027773500,-19145293500,4049494500,0,005490
2019.5.31,-8055363000,3831217000,96195125000,-91970979000,0,005490
2019.6.30,72262873000,-3438534500,-146405000,-68677933500,0,005490
2019.7.31,52128448000,218313000,34801322000,-87148083000,0,005490
2019.8.31,89942014000,3342680000,76477468000,-1.69762E+11,0,005490
2019.9.30,42862738000,-284046500,-21532606500,-21046085000,0,005490
2019.10.31,-51177755500,2499012000,1.17641E+11,-68962515000,0,005490
2019.11.30,63150307500,-52037000,-62052537000,-1045733500,0,005490
2019.12.31,98809148000,-2488342000,-99626517500,3305711500,0,005490
2020.1.31,-1.35888E+11,2546195000,12509088000,1.20833E+11,0,005490
2020.2.29,-31415694000,3075806000,1.30194E+11,-1.01854E+11,0,005490
2020.3.31,-68592457500,10063592000,1.71738E+11,-1.13209E+11,0,005490
2020.4.30,-8733076000,960015500,1.0239E+11,-94616750500,0,005490
2020.5.31,4049544500,34142985000,-13113603000,-25078926500,0,005490
2020.6.30,-97265328500,-2595582000,23119459500,76741451000,0,005490
2020.7.31,-47107162000,-3994924000,-1.83866E+11,2.34968E+11,0,005490
2020.8.31,20992554000,2664981500,9355632000,-33013167500,0,005490
2020.9.30,1.80866E+11,4217399000,-13801743000,-1.71281E+11,0,005490
2020.10.31,2.5111E+11,-9735565000,-1.70813E+11,-70561456500,0,005490
2020.11.30,1.4E+11,-8901799000,-1.39844E+11,8745726500,0,005490
2020.12.31,78623624500,-4850752500,-65631441000,-8141431000,0,005490
2021.1.31,-3.85321E+11,1271903000,3.20536E+11,63512220000,0,005490
2021.2.28,73875182000,-2863426000,-3.03078E+11,2.32066E+11,0,005490
2021.3.31,-3.3557E+11,-13079358500,-1.54021E+11,5.02671E+11,0,005490
2021.4.30,-1.23293E+11,4764724000,-85248729500,2.03777E+11,0,005490
2021.5.31,-83033787000,-1146252000,1.51992E+11,-67812307500,0,005490
2021.6.30,-2.37712E+11,13201499000,4.36088E+11,-2.11577E+11,0,005490
2021.7.31,60990476000,-1635543000,-2.81781E+11,2.22426E+11,0,005490
2021.8.31,-47078107500,-4101079500,1.59687E+11,-1.08508E+11,0,005490
2021.9.30,-33566024000,2915408000,-2.71185E+11,3.01835E+11,0,005490
2021.10.31,-1.22099E+11,8185954000,3.778E+11,-2.63887E+11,0,005490
2021.11.30,-42719098000,41693356000,3.24525E+11,-3.23499E+11,0,005490
2021.12.31,-23045170000,4707010000,81244485000,-62906325000,0,005490
2013.4.30,1.0067E+11,3478260500,26692966000,-1.30842E+11,0,051910
2013.5.31,93583186000,-3578627000,-1.29966E+11,39961201500,0,051910
2013.6.30,1.83195E+11,-2674660000,-14139165000,-1.66381E+11,0,051910
2013.7.31,1.86298E+11,5639432500,-2.83385E+11,91447758500,0,051910
2013.8.31,12294976500,3175876500,-1.14218E+11,98747023500,0,051910
2013.9.30,60951102000,-1658013500,-2.40313E+11,1.8102E+11,0,051910
2013.10.31,-1.21898E+11,-5750816000,97421720500,30227571000,0,051910
2013.11.30,7130409000,1141666500,1.01531E+11,-1.09803E+11,0,051910
2013.12.31,1.42505E+11,-5936861000,-73895897000,-62672561718,0,051910
2014.1.31,-2.10299E+11,-4943939500,1.89213E+11,26029567000,0,051910
2014.2.28,-62846740000,1665061500,1.14316E+11,-53134057000,0,051910
2014.3.31,-70786751000,4077193000,72791626000,-6082068000,0,051910
2014.4.30,87740130500,2759345000,-1.8147E+11,90970400500,0,051910
2014.5.31,-52976155500,-5671936500,-8088310500,66736402500,0,051910
2014.6.30,2.06539E+11,-1825238000,-2.66872E+11,62158299000,0,051910
2014.7.31,1.64709E+11,5783067000,-52037149000,-1.18455E+11,0,051910
2014.8.31,-51266554000,4195918000,31057315500,16013320500,0,051910
2014.9.30,-1.30671E+11,-6616216000,21444590000,1.15843E+11,0,051910
2014.10.31,-1.81856E+11,-7084756000,2.21399E+11,-32458243000,0,051910
2014.11.30,15219951500,7006385000,-2009657500,-20216679000,0,051910
2014.12.31,-73244476000,-1656494500,1.09827E+11,-34926194500,0,051910
2015.1.31,-53852635000,1850083500,-30531486500,82534038000,0,051910
2015.2.28,-40290538500,-2731732500,-1.69999E+11,2.13021E+11,0,051910
2015.3.31,-1.61603E+11,-1651114000,-34102831500,1.97357E+11,0,051910
2015.4.30,33317517500,-1221931500,-2.41274E+11,2.09179E+11,0,051910
2015.5.31,-95051417000,912391000,-7400340500,1.01539E+11,0,051910
2015.6.30,74517171000,5194303000,-1.41762E+11,62050328000,0,051910
2015.7.31,-27908248155,-695353000,-24093418000,52697019155,0,051910
2015.8.31,18802358000,-2649811500,40693365500,-56845912000,0,051910
2015.9.30,2.5282E+11,4656476500,-1.28829E+11,-1.28647E+11,0,051910
2015.10.31,83475649500,1269402500,-1.60967E+11,76221632000,0,051910
2015.11.30,1.06646E+11,-3855776500,-97544146000,-5245625000,0,051910
2015.12.31,94799835500,5950291000,-51901101500,-48849025000,0,051910
2016.1.31,-1.16735E+11,2232136500,1.38194E+11,-23691357500,0,051910
2016.2.29,-57680639000,-913864500,-55003351000,1.13598E+11,0,051910
2016.3.31,19283762500,-3798883000,-1.35093E+11,1.19608E+11,0,051910
2016.4.30,-2.92833E+11,-891536500,1.5958E+11,1.34145E+11,0,051910
2016.5.31,-1.28739E+11,3514707000,1.97E+11,-71776696500,0,051910
2016.6.30,-53641695500,1521423500,1.47105E+11,-94985079500,0,051910
2016.7.31,-1.06402E+11,2717171500,1.81235E+11,-77549424500,0,051910
2016.8.31,1.35916E+11,-1728662000,-1.59231E+11,25042888500,0,051910
2016.9.30,-91384797000,6819170000,3.05165E+11,-2.206E+11,0,051910
2016.10.31,-41905803000,1293951000,40285346500,326505500,0,051910
2016.11.30,-28569117000,-3238836000,39709614500,-7901661500,0,051910
2016.12.31,1.93672E+11,-6614006500,-2.85425E+11,98366458000,0,051910
2017.1.31,41555127000,285814500,-1.31876E+11,90034628500,0,051910
2017.2.28,1.18224E+11,3100198000,-1.71805E+11,50480734000,0,051910
2017.3.31,-7421723000,-1368702500,-1.17915E+11,1.26705E+11,0,051910
2017.4.30,-86904048500,706063000,1.31604E+11,-45405991500,0,051910
2017.5.31,75539813000,5602027000,-1.5521E+11,74068491000,0,051910
2017.6.30,-1.54134E+11,-397007500,2.00876E+11,-46345078500,0,051910
2017.7.31,1.78386E+11,-2374237000,-3.60852E+11,1.84841E+11,0,051910
2017.8.31,2.14938E+11,-6329978000,-1.99155E+11,-9453149500,0,051910
2017.9.30,63682737500,2197609500,64835639000,-1.30716E+11,0,051910
2017.10.31,-2.49541E+11,-11364396500,-89171614500,3.50077E+11,0,051910
2017.11.30,-2.22758E+11,-6499248000,-2.52637E+11,4.81894E+11,0,051910
2017.12.31,-65102254000,136330000,-40754883000,1.05721E+11,0,051910
2018.1.31,9491292725,-1136731000,-1.34564E+11,1.26209E+11,0,051910
2018.2.28,-18036102500,3154825500,2.29544E+11,-2.14663E+11,0,051910
2018.3.31,-61962043500,3312794000,-29308223000,87957472500,0,051910
2018.4.30,-2.21746E+11,2693934000,2.88295E+11,-69242915000,0,051910
2018.5.31,56773243500,3324136500,1.41387E+11,-2.01484E+11,0,051910
2018.6.30,4.27568E+11,-1030962500,-1.02736E+11,-3.23801E+11,0,051910
2018.7.31,2.48639E+11,-2912440500,-1.73264E+11,-72462431000,0,051910
2018.8.31,-25099632000,1279259500,-30952068500,54772441000,0,051910
2018.9.30,59502617500,2393200000,3292929500,-65188747000,0,051910
2018.10.31,1.47257E+11,-952966500,-9884750500,-1.36419E+11,0,051910
2018.11.30,-87876466500,3226211000,-27582940000,1.12233E+11,0,051910
2018.12.31,-45736063000,2491025000,-69893028500,1.13138E+11,0,051910
2019.1.31,3954955000,-12567064000,-97305875000,1.05918E+11,0,051910
2019.2.28,19249119500,-1642164500,-69475586000,51868631000,0,051910
2019.3.31,-1.98933E+11,2222439500,1.07294E+11,89416204500,0,051910
2019.4.30,-57305755000,-1412691500,60543873000,-1825426500,0,051910
2019.5.31,30532049500,2911225000,71125968000,-1.04569E+11,0,051910
2019.6.30,-8998169500,-637398500,-47858275500,57493843500,0,051910
2019.7.31,81406860000,-247847000,-34925534000,-46233479000,0,051910
2019.8.31,56794360500,-873092500,18943198000,-74864466000,0,051910
2019.9.30,-2.05348E+11,230888000,2.28116E+11,-22998270500,0,051910
2019.10.31,-67425330500,-171120500,36883034500,30713416500,0,051910
2019.11.30,62364613068,1987060500,-52024726500,-12326947068,0,051910
2019.12.31,-30521689500,-341962000,16981466500,13882185000,0,051910
2020.1.31,45845921500,5158007500,-1.35673E+11,84669309000,0,051910
2020.2.29,31468325000,-1809355500,-2.7894E+11,2.49281E+11,0,051910
2020.3.31,-50192449500,28959659000,3.88462E+11,-3.67229E+11,0,051910
2020.4.30,92781388500,-11985823000,-89629346000,8833780500,0,051910
2020.5.31,2.1339E+11,-6384935000,78411805500,-2.85417E+11,0,051910
2020.6.30,1.36917E+11,4568010500,-2.56194E+11,1.14709E+11,0,051910
2020.7.31,32653186500,-5392769500,-88738792000,61478375000,0,051910
2020.8.31,-1.957E+11,22258189000,6.27827E+11,-4.54385E+11,0,051910
2020.9.30,-4.01726E+11,6941659000,-5154590000,3.99939E+11,0,051910
2020.10.31,-4.49189E+11,-1393194000,-2.83341E+11,7.33923E+11,0,051910
2020.11.30,-1.25181E+11,-48374666000,-1.30148E+12,1.47504E+12,0,051910
2020.12.31,-2.11721E+11,-7081286000,-1.40756E+11,3.59558E+11,0,051910
2021.1.31,-4.23617E+11,11694544000,1.69462E+11,2.42461E+11,0,051910
2021.2.28,-6.04994E+11,2496903000,1.97528E+11,4.04969E+11,0,051910
2021.3.31,-1.94185E+11,-8331146000,5.79916E+11,-3.774E+11,0,051910
2021.4.30,96418261000,2646552000,-9.41743E+11,8.42678E+11,0,051910
2021.5.31,-3.7549E+11,-1551859000,3.79372E+11,-2330618000,0,051910
2021.6.30,-3.08811E+11,3639863000,-3.07326E+11,6.12497E+11,0,051910
2021.7.31,-1.93704E+11,-12947969000,-1.56875E+11,3.63527E+11,0,051910
2021.8.31,-22846752000,5153842000,12598663000,5094247000,0,051910
2021.9.30,29882849000,-707626000,1.49115E+11,-1.7829E+11,0,051910
2021.10.31,1.86602E+11,-20253375500,-7.15283E+11,5.48935E+11,0,051910
2021.11.30,-1.71376E+11,4020783000,3.54526E+11,-1.8717E+11,0,051910
2021.12.31,-3.55768E+11,3077555000,3.7531E+11,-22619177000,0,051910
2013.4.30,-1.39212E+11,718680500,1.0247E+11,36023525568,0,006400
2013.5.31,74331151800,987737000,-85982889500,10664000700,0,006400
2013.6.30,82971542000,-4820395000,-53866535500,-24284611500,0,006400
2013.7.31,76004852500,-6972560000,-2.32992E+11,1.6396E+11,0,006400
2013.8.31,-81955196500,-1122096000,-43033166000,1.2611E+11,0,006400
2013.9.30,-98494511500,5205204500,-42440531500,1.3573E+11,0,006400
2013.10.31,-32146718000,-3799098500,1.02327E+11,-66381569500,0,006400
2013.11.30,-61642969000,-14209667000,82963511500,-7110875500,0,006400
2013.12.31,-33807930000,4341649500,31415413500,-1949133000,0,006400
2014.1.31,5012335000,2949896000,82065442500,-90027673500,0,006400
2014.2.28,-7225660344,1248446500,60512186500,-54534972656,0,006400
2014.3.31,-72237919500,-2512368000,63259734500,11490553000,0,006400
2014.4.30,-36893183000,1556579000,53347892500,-18011288500,0,006400
2014.5.31,14447258000,3783843000,41762927500,-59994028500,0,006400
2014.6.30,-95904432500,2267669500,-8142087500,1.01779E+11,0,006400
2014.7.31,-1.40861E+11,-2624235000,43314208500,1.00171E+11,0,006400
2014.8.31,-1.42033E+11,4732610000,1.12031E+11,25270146500,0,006400
2014.9.30,-1.22788E+11,1747110000,1.49928E+11,-28886938000,0,006400
2014.10.31,-68046758500,-1643620500,3217609000,66472770000,0,006400
2014.11.30,3161804000,-3613371000,-73288977500,73740544500,0,006400
2014.12.31,-42498877000,-7524357500,28632040500,21391194000,0,006400
2015.1.31,34838024000,-1047054500,-42276084500,8485115000,0,006400
2015.2.28,45455547500,-858532000,-76232291000,31635275500,0,006400
2015.3.31,2241811500,-4408955500,-66214910500,68382054500,0,006400
2015.4.30,-1.76203E+11,5022194000,2.15524E+11,-44343663000,0,006400
2015.5.31,-46840487000,-2346122500,18750200500,30436409000,0,006400
2015.6.30,-40565150500,-202809500,15255645000,25512315000,0,006400
2015.7.31,-72379522700,1066847600,1.53332E+11,-82018934200,0,006400
2015.8.31,41166022100,-374948000,42725975700,-83517049800,0,006400
2015.9.30,2.34908E+11,7636924100,-66906173700,-1.75638E+11,0,006400
2015.10.31,-92169484500,-183979000,-63526889000,1.5588E+11,0,006400
2015.11.30,11390560500,-4811354000,-1.53947E+11,1.47367E+11,0,006400
2015.12.31,10193974000,-9656067500,-96939525000,96401618500,0,006400
2016.1.31,-1.09137E+11,4984245200,1.19345E+11,-15192688400,0,006400
2016.2.29,-4843350200,63638700,-49607699400,54387410900,0,006400
2016.3.31,-25160825300,-757012800,-10621584000,36539422100,0,006400
2016.4.30,-27681277200,-995488400,-1.39571E+11,1.68248E+11,0,006400
2016.5.31,-24699155500,-423208500,-47685414500,72807778500,0,006400
2016.6.30,-6311900537,624089000,-57071501000,62759312537,0,006400
2016.7.31,-67906531500,-1517384000,3295511500,66128404000,0,006400
2016.8.31,46571949000,-3171054500,-1.72384E+11,1.28983E+11,0,006400
2016.9.30,-66129522600,1352682900,1.17293E+11,-52515693000,0,006400
2016.10.31,10097195000,6686038700,39567808900,-56351042600,0,006400
2016.11.30,-6793889100,1.20204E+11,-36778146200,-76631642400,0,006400
2016.12.31,39875501400,1.13508E+11,-1.29455E+11,-23928955400,0,006400
2017.1.31,-23977168000,78858131500,-93156462500,38275499000,0,006400
2017.2.28,-6747008500,-6351888000,-1.71798E+11,1.84897E+11,0,006400
2017.3.31,-15643478000,-2391018000,-1.23979E+11,1.42013E+11,0,006400
2017.4.30,4675928000,-966813500,-31854848000,28145733500,0,006400
2017.5.31,99895804500,-10367536000,-1.57648E+11,68119642000,0,006400
2017.6.30,-61409112500,-5501673500,-99940578000,1.66851E+11,0,006400
2017.7.31,59776078000,-1182857000,-58677602000,84381000,0,006400
2017.8.31,1.73523E+11,-4494136500,-2.29129E+11,60100530000,0,006400
2017.9.30,-67722565000,-4784628000,6740026000,65767167000,0,006400
2017.10.31,-1.02011E+11,1974255500,-7635330500,1.07672E+11,0,006400
2017.11.30,78838933000,-13289170000,-2.26362E+11,1.60813E+11,0,006400
2017.12.31,-7060595500,-140992500,40435007000,-33233419000,0,006400
2018.1.31,-1.66451E+11,223546500,1.6329E+11,2938293000,0,006400
2018.2.28,-95262268000,444815500,2.91724E+11,-1.96906E+11,0,006400
2018.3.31,1.4397E+11,-1334178000,-2.2546E+11,82823942000,0,006400
2018.4.30,15768032851,6660060000,1.15647E+11,-1.38075E+11,0,006400
2018.5.31,2.61688E+11,-3618268000,-2.62938E+11,4867860257,0,006400
2018.6.30,3.8107E+11,-3049851500,-2.96984E+11,-81036954000,0,006400
2018.7.31,1.90613E+11,-3893033500,-39735792000,-1.46984E+11,0,006400
2018.8.31,61424763750,-587001500,-87664569000,26826806750,0,006400
2018.9.30,81155476500,1300492500,-1.63791E+11,81334593000,0,006400
2018.10.31,57171664500,-1215608500,47104329000,-1.0306E+11,0,006400
2018.11.30,-1.88564E+11,2706623000,1.86831E+11,-973285000,0,006400
2018.12.31,20526943000,-2694593000,-87283607500,69451257500,0,006400
2019.1.31,-1.93061E+11,1963689500,64752995000,1.26344E+11,0,006400
2019.2.28,-1.12646E+11,2667008500,-73275141000,1.83254E+11,0,006400
2019.3.31,-3.11352E+11,8426418000,2.69878E+11,33048045000,0,006400
2019.4.30,-2906290000,-1462065500,-2.48649E+11,2.53017E+11,0,006400
2019.5.31,-50759798500,408799000,12009316000,38341683500,0,006400
2019.6.30,1.19968E+11,-2929001000,-1.6433E+11,47290092000,0,006400
2019.7.31,75330493500,-1521366000,-2.02698E+11,1.28889E+11,0,006400
2019.8.31,-10119346500,-3049673000,-98251738000,1.11421E+11,0,006400
2019.9.30,-94163996500,6105331000,2.17672E+11,-1.29613E+11,0,006400
2019.10.31,-5659752000,3886090000,12267031500,-10493369500,0,006400
2019.11.30,1.0528E+11,-2229998000,-1.10156E+11,7106409000,0,006400
2019.12.31,5878408500,-6773280000,-5763397500,6658269000,0,006400
2020.1.31,-23325964000,5628190500,-1.82653E+11,2.00351E+11,0,006400
2020.2.29,-28971041000,9424135500,1.24051E+11,-1.04504E+11,0,006400
2020.3.31,-70540387000,11930633000,4.56291E+11,-3.97681E+11,0,006400
2020.4.30,-1.30885E+11,5643699500,1.14561E+11,10681126500,0,006400
2020.5.31,42220585000,8710097000,77496347000,-1.28427E+11,0,006400
2020.6.30,-1.7076E+11,1659116500,55622658000,1.13479E+11,0,006400
2020.7.31,66324008000,9899468500,-2.09452E+11,1.33228E+11,0,006400
2020.8.31,-39590184000,7438866500,2.32154E+11,-2.00003E+11,0,006400
2020.9.30,-53964712500,-14947394000,1.18102E+11,-49189866000,0,006400
2020.10.31,-27455641000,-3252464000,-2.5001E+11,2.80718E+11,0,006400
2020.11.30,7736521000,-26529987000,-2.84368E+11,3.03162E+11,0,006400
2020.12.31,44679390000,2834576000,-4.41318E+11,3.93804E+11,0,006400
2021.1.31,-2.80864E+11,-3175750000,4.44347E+11,-1.60307E+11,0,006400
2021.2.28,-2.14871E+11,-1380100000,2.92855E+11,-76603606000,0,006400
2021.3.31,-1.64384E+11,1784152000,4.63019E+11,-3.00419E+11,0,006400
2021.4.30,52758547000,16325072000,2.40462E+11,-3.09546E+11,0,006400
2021.5.31,-1.2498E+11,-11599023000,3.39889E+11,-2.0331E+11,0,006400
2021.6.30,3.2377E+11,-588678000,-5.56528E+11,2.33347E+11,0,006400
2021.7.31,2.2793E+11,4441824000,-4.90956E+11,2.58584E+11,0,006400
2021.8.31,-1.4279E+11,-33418959000,-5.85692E+11,7.61901E+11,0,006400
2021.9.30,-3.60031E+11,8828812000,3.1088E+11,40323029000,0,006400
2021.10.31,58639223000,-10042802000,-2.18238E+11,1.69642E+11,0,006400
2021.11.30,-1.98958E+11,-6203360000,-1.90099E+11,3.9526E+11,0,006400
2021.12.31,-1.88464E+11,-3346276000,3.03909E+11,-1.12099E+11,0,006400
2013.4.30,2.89376E+11,10223980500,3.7161E+11,-6.71211E+11,0,005380
2013.5.31,2.13794E+11,2447294500,-1.52007E+11,-64234143800,0,005380
2013.6.30,1.29139E+11,2818779500,-2.06237E+11,74279220460,0,005380
2013.7.31,-1.47211E+11,-15539144928,-2.19527E+11,3.82277E+11,0,005380
2013.8.31,-1.30009E+11,-2806216500,-2.54185E+11,3.87E+11,0,005380
2013.9.30,-2.96905E+11,-5648899000,-1.18938E+11,4.21491E+11,0,005380
2013.10.31,-1.92565E+11,10101431470,-76953521000,2.59417E+11,0,005380
2013.11.30,55110844500,5223657000,26528918000,-86863419500,0,005380
2013.12.31,3.97462E+11,-3795870500,1.0685E+11,-5.00516E+11,0,005380
2014.1.31,2.59622E+11,10911100000,-684260500,-2.69849E+11,0,005380
2014.2.28,4.05055E+11,7927495000,-3580788000,-4.09402E+11,0,005380
2014.3.31,-32515009500,-813727000,-54443546500,87772283000,0,005380
2014.4.30,-1.41111E+11,83792500,1.49813E+11,-8786095500,0,005380
2014.5.31,-76550650000,-3670607500,1.00979E+11,-20757982000,0,005380
2014.6.30,-97988673364,-6221413000,-17653650000,1.21864E+11,0,005380
2014.7.31,-5.44975E+11,-1541269000,-2.44055E+11,7.9057E+11,0,005380
2014.8.31,-3.58602E+11,-13933011000,78261654500,2.94273E+11,0,005380
2014.9.30,-5.42745E+11,2967196500,7.10439E+11,-1.70661E+11,0,005380
2014.10.31,-75073428500,13176125500,2.58662E+11,-1.96765E+11,0,005380
2014.11.30,-65278936484,42621058000,19854912000,2802966484,0,005380
2014.12.31,1.80099E+11,91521651000,74374697000,-3.45996E+11,0,005380
2015.1.31,-3.32554E+11,2.20656E+11,27588463500,84309071492,0,005380
2015.2.28,-3.04922E+11,15368876500,1.80223E+11,1.0933E+11,0,005380
2015.3.31,-86022910500,2041976500,-91362195000,1.75343E+11,0,005380
2015.4.30,-2.15519E+11,5838956000,43773544500,1.65907E+11,0,005380
2015.5.31,-2.14873E+11,2693241500,2.75495E+11,-63315156000,0,005380
2015.6.30,-3.18276E+11,11807739000,4.55979E+11,-1.49511E+11,0,005380
2015.7.31,-93501152500,-7793786500,-1.80613E+11,2.81908E+11,0,005380
2015.8.31,2.26255E+11,-3207294500,-2.22111E+11,-936501500,0,005380
2015.9.30,4.2312E+11,-5.05998E+11,2.34976E+11,-1.52099E+11,0,005380
2015.10.31,1.11169E+11,-1641822500,-33657506000,-75869226500,0,005380
2015.11.30,1.72985E+11,-4.02608E+11,3.4432E+11,-1.14697E+11,0,005380
2015.12.31,1.29088E+11,-6865484500,-58121274500,-64101290300,0,005380
2016.1.31,-55851173000,1.83939E+11,1.61149E+11,-2.89237E+11,0,005380
2016.2.29,1.10969E+11,-2077967000,-1.86827E+11,77935999500,0,005380
2016.3.31,-35600264500,-4973371000,-1.77033E+11,2.17607E+11,0,005380
2016.4.30,-12429126000,1547445000,47162033500,-36280352500,0,005380
2016.5.31,-30617892500,4871322000,1.36119E+11,-1.10373E+11,0,005380
