date,BPS,PER,PBR,EPS,DIV,DPS,ticker
2013.5.31,452524,9.85,0.69,31874,2.55,8000,005490
2013.6.30,452524,10.12,0.71,31874,2.48,8000,005490
2013.7.31,452524,9.29,0.65,31874,2.7,8000,005490
2013.8.31,452524,10.27,0.72,31874,2.44,8000,005490
2013.9.30,452524,10.09,0.71,31874,2.49,8000,005490
2013.10.31,452524,9.8,0.69,31874,2.56,8000,005490
2013.11.30,452524,9.95,0.7,31874,2.52,8000,005490
2013.12.31,452524,10.46,0.74,31874,2.4,8000,005490
2014.1.31,452524,10.1,0.71,31874,2.48,8000,005490
2014.2.28,452524,9.26,0.65,31874,2.71,8000,005490
2014.3.31,452524,8.74,0.62,31874,2.87,8000,005490
2014.4.30,452524,9.43,0.66,31874,2.66,8000,005490
2014.5.31,482252,17.52,0.63,17409,2.62,8000,005490
2014.6.30,482252,16.89,0.61,17409,2.72,8000,005490
2014.7.31,482252,17.32,0.63,17409,2.65,8000,005490
2014.8.31,482252,19.53,0.71,17409,2.35,8000,005490
2014.9.30,482252,19.21,0.69,17409,2.39,8000,005490
2014.10.31,482252,18.24,0.66,17409,2.52,8000,005490
2014.11.30,482252,17.46,0.63,17409,2.63,8000,005490
2014.12.31,482252,17.12,0.62,17409,2.68,8000,005490
2015.1.31,482252,16.28,0.59,17409,2.82,8000,005490
2015.2.28,482252,14.62,0.53,17409,3.14,8000,005490
2015.3.31,482252,15.45,0.56,17409,2.97,8000,005490
2015.4.30,482252,13.67,0.49,17409,3.36,8000,005490
2015.5.31,476991,35.32,0.55,7432,3.05,8000,005490
2015.6.30,476991,32.16,0.5,7432,3.35,8000,005490
2015.7.31,476991,30.07,0.47,7432,3.58,8000,005490
2015.8.31,476991,26.17,0.41,7432,4.11,8000,005490
2015.9.30,476991,25.03,0.39,7432,4.3,8000,005490
2015.10.31,476991,23.01,0.36,7432,4.68,8000,005490
2015.11.30,476991,24.15,0.38,7432,4.46,8000,005490
2015.12.31,476991,23.61,0.37,7432,4.56,8000,005490
2016.1.31,476991,22.07,0.34,7432,4.88,8000,005490
2016.2.29,476991,23.95,0.37,7432,4.49,8000,005490
2016.3.31,476991,28.46,0.44,7432,3.78,8000,005490
2016.4.30,476991,28.73,0.45,7432,3.75,8000,005490
2016.5.31,472954,123.85,0.48,1845,3.5,8000,005490
2016.6.30,472954,113.28,0.44,1845,3.83,8000,005490
2016.7.31,472954,108.94,0.42,1845,3.98,8000,005490
2016.8.31,472954,123.58,0.48,1845,3.51,8000,005490
2016.9.30,472954,125.75,0.49,1845,3.45,8000,005490
2016.10.31,472954,125.47,0.49,1845,3.46,8000,005490
2016.11.30,472954,129,0.5,1845,3.36,8000,005490
2016.12.31,472954,136.04,0.53,1845,3.19,8000,005490
2017.1.31,472954,141.19,0.55,1845,3.07,8000,005490
2017.2.28,472954,150.68,0.59,1845,2.88,8000,005490
2017.3.31,472954,157.99,0.62,1845,2.74,8000,005490
2017.4.30,472954,153.12,0.6,1845,2.83,8000,005490
2017.5.31,486007,16.54,0.57,16627,2.91,8000,005490
2017.6.30,486007,16.51,0.56,16627,2.91,8000,005490
2017.7.31,486007,17.74,0.61,16627,2.71,8000,005490
2017.8.31,486007,20.09,0.69,16627,2.4,8000,005490
2017.9.30,486007,20.87,0.71,16627,2.31,8000,005490
2017.10.31,486007,19.4,0.66,16627,2.48,8000,005490
2017.11.30,486007,19.49,0.67,16627,2.47,8000,005490
2017.12.31,486007,19.76,0.68,16627,2.44,8000,005490
2018.1.31,486007,20.39,0.7,16627,2.36,8000,005490
2018.2.28,486007,23.76,0.81,16627,2.03,8000,005490
2018.3.31,486007,20.96,0.72,16627,2.3,8000,005490
2018.4.30,486007,19.7,0.67,16627,2.44,8000,005490
2018.5.31,501600,10.81,0.74,34464,2.15,8000,005490
2018.6.30,501600,9.85,0.68,34464,2.36,8000,005490
2018.7.31,501600,9.14,0.63,34464,2.54,8000,005490
2018.8.31,501600,9.71,0.67,34464,2.39,8000,005490
2018.9.30,501600,9.27,0.64,34464,2.5,8000,005490
2018.10.31,501600,8.57,0.59,34464,2.71,8000,005490
2018.11.30,501600,7.5,0.52,34464,3.09,8000,005490
2018.12.31,501600,7.53,0.52,34464,3.08,8000,005490
2019.1.31,501600,6.88,0.47,34464,3.38,8000,005490
2019.2.28,501600,7.85,0.54,34464,2.96,8000,005490
2019.3.31,501600,7.65,0.53,34464,3.04,8000,005490
2019.4.30,501600,7.73,0.53,34464,3,8000,005490
2019.5.31,497452,12.15,0.51,20911,3.94,10000,005490
2019.6.30,497452,11.55,0.49,20911,4.14,10000,005490
2019.7.31,497452,12.05,0.51,20911,3.97,10000,005490
2019.8.31,497452,10.71,0.45,20911,4.46,10000,005490
2019.9.30,497452,10.07,0.42,20911,4.75,10000,005490
2019.10.31,497452,10.83,0.46,20911,4.42,10000,005490
2019.11.30,497452,10.21,0.43,20911,4.68,10000,005490
2019.12.31,497452,11.09,0.47,20911,4.31,10000,005490
2020.1.31,497452,11.29,0.47,20911,4.24,10000,005490
2020.2.29,497452,10.26,0.43,20911,4.66,10000,005490
2020.3.31,497452,9.16,0.38,20911,5.22,10000,005490
2020.4.30,497452,7.41,0.31,20911,6.45,10000,005490
2020.5.31,510076,7.82,0.35,22823,5.6,10000,005490
2020.6.30,510076,8,0.36,22823,5.48,10000,005490
2020.7.31,510076,7.82,0.35,22823,5.6,10000,005490
2020.8.31,510076,8.41,0.38,22823,5.21,10000,005490
2020.9.30,510076,8.17,0.37,22823,5.36,10000,005490
2020.10.31,510076,8.98,0.4,22823,4.88,10000,005490
2020.11.30,510076,9.46,0.42,22823,4.63,10000,005490
2020.12.31,510076,10.76,0.48,22823,4.07,10000,005490
2021.1.31,510076,11.96,0.54,22823,3.66,10000,005490
2021.2.28,510076,11.09,0.5,22823,3.95,10000,005490
2021.3.31,510076,12.49,0.56,22823,3.51,10000,005490
2021.4.30,510076,13.96,0.62,22823,3.14,10000,005490
2021.5.31,508464,18.25,0.72,20165,2.17,8000,005490
2021.6.30,508464,17.36,0.69,20165,2.29,8000,005490
2021.7.31,508464,17.11,0.68,20165,2.32,8000,005490
2021.8.31,508464,17.85,0.71,20165,2.22,8000,005490
2021.9.30,508464,16.74,0.66,20165,2.37,8000,005490
2021.10.31,508464,16.07,0.64,20165,2.47,8000,005490
2021.11.30,508464,14.7,0.58,20165,2.7,8000,005490
2021.12.31,508464,13.74,0.54,20165,2.89,8000,005490
2013.4.30,129276,9.2,2.07,29069,1.5,4000,051910
2013.5.31,143834,12.6,1.78,20318,1.56,4000,051910
2013.6.30,143834,13.53,1.91,20318,1.45,4000,051910
2013.7.31,143834,12.43,1.76,20318,1.58,4000,051910
2013.8.31,143834,14.17,2,20318,1.39,4000,051910
2013.9.30,143834,14.17,2,20318,1.39,4000,051910
2013.10.31,143834,14.94,2.11,20318,1.32,4000,051910
2013.11.30,143834,14.52,2.05,20318,1.36,4000,051910
2013.12.31,143834,14.2,2.01,20318,1.39,4000,051910
2014.1.31,143834,14.37,2.03,20318,1.37,4000,051910
2014.2.28,143834,12.5,1.77,20318,1.57,4000,051910
2014.3.31,143834,12.43,1.76,20318,1.58,4000,051910
2014.4.30,143834,12.97,1.83,20318,1.52,4000,051910
2014.5.31,156928,15.34,1.68,17211,1.52,4000,051910
2014.6.30,156928,15.43,1.69,17211,1.51,4000,051910
2014.7.31,156928,17.08,1.87,17211,1.36,4000,051910
2014.8.31,156928,16.85,1.85,17211,1.38,4000,051910
2014.9.30,156928,15.69,1.72,17211,1.48,4000,051910
2014.10.31,156928,14.47,1.59,17211,1.61,4000,051910
2014.11.30,156928,11.04,1.21,17211,2.11,4000,051910
2014.12.31,156928,11.36,1.25,17211,2.05,4000,051910
2015.1.31,156928,10.46,1.15,17211,2.22,4000,051910
2015.2.28,156928,11.94,1.31,17211,1.95,4000,051910
2015.3.31,156928,13.6,1.49,17211,1.71,4000,051910
2015.4.30,156928,13.07,1.43,17211,1.78,4000,051910
2015.5.31,164275,23.61,1.7,11798,1.44,4000,051910
2015.6.30,164275,21.23,1.52,11798,1.6,4000,051910
2015.7.31,164275,23.82,1.71,11798,1.42,4000,051910
2015.8.31,164275,20.09,1.44,11798,1.69,4000,051910
2015.9.30,164275,19.54,1.4,11798,1.74,4000,051910
2015.10.31,164275,24.41,1.75,11798,1.39,4000,051910
2015.11.30,164275,26.66,1.91,11798,1.27,4000,051910
2015.12.31,164275,27.29,1.96,11798,1.24,4000,051910
2016.1.31,164275,28.95,2.08,11798,1.17,4000,051910
2016.2.29,164275,24.5,1.76,11798,1.38,4000,051910
2016.3.31,164275,26.45,1.9,11798,1.28,4000,051910
2016.4.30,164275,26.91,1.93,11798,1.26,4000,051910
2016.5.31,175798,18.88,1.68,15674,1.52,4500,051910
2016.6.30,175798,17.19,1.53,15674,1.67,4500,051910
2016.7.31,175798,16.46,1.47,15674,1.74,4500,051910
2016.8.31,175798,16.4,1.46,15674,1.75,4500,051910
2016.9.30,175798,17.23,1.54,15674,1.67,4500,051910
2016.10.31,175798,15.15,1.35,15674,1.89,4500,051910
2016.11.30,175798,15.6,1.39,15674,1.84,4500,051910
2016.12.31,175798,14.64,1.31,15674,1.96,4500,051910
2017.1.31,175798,16.14,1.44,15674,1.78,4500,051910
2017.2.28,175798,17.39,1.55,15674,1.65,4500,051910
2017.3.31,175798,18.34,1.64,15674,1.57,4500,051910
2017.4.30,175798,18.69,1.67,15674,1.54,4500,051910
2017.5.31,188597,15.79,1.46,17417,1.82,5000,051910
2017.6.30,188597,17.4,1.61,17417,1.65,5000,051910
2017.7.31,188597,17.02,1.57,17417,1.69,5000,051910
2017.8.31,188597,19.12,1.77,17417,1.5,5000,051910
2017.9.30,188597,21.42,1.98,17417,1.34,5000,051910
2017.10.31,188597,22.56,2.08,17417,1.27,5000,051910
2017.11.30,188597,23.8,2.2,17417,1.21,5000,051910
2017.12.31,188597,23.66,2.18,17417,1.21,5000,051910
2018.1.31,188597,23.6,2.18,17417,1.22,5000,051910
2018.2.28,188597,24.03,2.22,17417,1.19,5000,051910
2018.3.31,188597,22.02,2.03,17417,1.3,5000,051910
2018.4.30,188597,22.25,2.05,17417,1.29,5000,051910
2018.5.31,206544,13.36,1.64,25367,1.77,6000,051910
2018.6.30,206544,13.28,1.63,25367,1.78,6000,051910
2018.7.31,206544,12.52,1.54,25367,1.89,6000,051910
2018.8.31,206544,14.76,1.81,25367,1.6,6000,051910
2018.9.30,206544,14.51,1.78,25367,1.63,6000,051910
2018.10.31,206544,14.53,1.78,25367,1.63,6000,051910
2018.11.30,206544,13.36,1.64,25367,1.77,6000,051910
2018.12.31,206544,14.39,1.77,25367,1.64,6000,051910
2019.1.31,206544,13.28,1.63,25367,1.78,6000,051910
2019.2.28,206544,14.51,1.78,25367,1.63,6000,051910
2019.3.31,206544,15.26,1.87,25367,1.55,6000,051910
2019.4.30,206544,14.61,1.79,25367,1.62,6000,051910
2019.5.31,218227,18.68,1.65,19217,1.67,6000,051910
2019.6.30,218227,17.54,1.54,19217,1.78,6000,051910
2019.7.31,218227,18.47,1.63,19217,1.69,6000,051910
2019.8.31,218227,17.3,1.52,19217,1.8,6000,051910
2019.9.30,218227,16.73,1.47,19217,1.87,6000,051910
2019.10.31,218227,15.85,1.4,19217,1.97,6000,051910
2019.11.30,218227,16.08,1.42,19217,1.94,6000,051910
2019.12.31,218227,16.08,1.42,19217,1.94,6000,051910
2020.1.31,218227,16.34,1.44,19217,1.91,6000,051910
2020.2.29,218227,18.21,1.6,19217,1.71,6000,051910
2020.3.31,218227,19.62,1.73,19217,1.59,6000,051910
2020.4.30,218227,15.19,1.34,19217,2.05,6000,051910
2020.5.31,217230,88.13,1.66,4085,0.56,2000,051910
2020.6.30,217230,96.94,1.82,4085,0.51,2000,051910
2020.7.31,217230,120.32,2.26,4085,0.41,2000,051910
2020.8.31,217230,155.45,2.92,4085,0.31,2000,051910
2020.9.30,217230,181.88,3.42,4085,0.27,2000,051910
2020.10.31,217230,161.32,3.03,4085,0.3,2000,051910
2020.11.30,217230,152.51,2.87,4085,0.32,2000,051910
2020.12.31,217230,198.04,3.72,4085,0.25,2000,051910
2021.1.31,217230,217.63,4.09,4085,0.22,2000,051910
2021.2.28,217230,232.56,4.37,4085,0.21,2000,051910
2021.3.31,217230,218.12,4.1,4085,0.22,2000,051910
2021.4.30,217230,200.49,3.77,4085,0.24,2000,051910
2021.5.31,230440,136.06,3.94,6666,1.1,10000,051910
2021.6.30,230440,123.76,3.58,6666,1.21,10000,051910
2021.7.31,230440,126.76,3.67,6666,1.18,10000,051910
2021.8.31,230440,129.61,3.75,6666,1.16,10000,051910
2021.9.30,230440,108.16,3.13,6666,1.39,10000,051910
2021.10.31,230440,115.51,3.34,6666,1.3,10000,051910
2021.11.30,230440,124.81,3.61,6666,1.2,10000,051910
2021.12.31,230440,107.71,3.12,6666,1.39,10000,051910
2013.4.30,129687,18.93,1.07,7341,1.08,1500,006400
2013.5.31,156291,3.78,0.82,33885,1.17,1500,006400
2013.6.30,156291,4.16,0.9,33885,1.06,1500,006400
2013.7.31,156291,4.18,0.91,33885,1.06,1500,006400
2013.8.31,156291,4.96,1.07,33885,0.89,1500,006400
2013.9.30,156291,5,1.08,33885,0.88,1500,006400
2013.10.31,156291,5.59,1.21,33885,0.79,1500,006400
2013.11.30,156291,5.36,1.16,33885,0.83,1500,006400
2013.12.31,156291,5.14,1.11,33885,0.86,1500,006400
2014.1.31,156291,4.65,1.01,33885,0.95,1500,006400
2014.2.28,156291,4.16,0.9,33885,1.06,1500,006400
2014.3.31,156291,4.44,0.96,33885,1,1500,006400
2014.4.30,156291,4.62,1,33885,0.96,1500,006400
2014.5.31,156394,50.73,0.96,2957,1,1500,006400
2014.6.30,156394,51.23,0.97,2957,0.99,1500,006400
2014.7.31,156394,56.81,1.07,2957,0.89,1500,006400
2014.8.31,156394,54.62,1.03,2957,0.93,1500,006400
2014.9.30,156394,52.08,0.98,2957,0.97,1500,006400
2014.10.31,156394,41.43,0.78,2957,1.22,1500,006400
2014.11.30,156394,41.43,0.78,2957,1.22,1500,006400
2014.12.31,156394,42.61,0.81,2957,1.19,1500,006400
2015.1.31,156394,39.57,0.75,2957,1.28,1500,006400
2015.2.28,156394,44.13,0.83,2957,1.15,1500,006400
2015.3.31,156394,47.01,0.89,2957,1.08,1500,006400
2015.4.30,156394,44.98,0.85,2957,1.13,1500,006400
2015.5.31,164621,0,0.71,0,0.85,1000,006400
2015.6.30,164621,0,0.75,0,0.81,1000,006400
2015.7.31,164621,0,0.68,0,0.89,1000,006400
2015.8.31,164621,0,0.5,0,1.21,1000,006400
2015.9.30,164621,0,0.51,0,1.19,1000,006400
2015.10.31,164621,0,0.66,0,0.92,1000,006400
2015.11.30,164621,0,0.67,0,0.9,1000,006400
2015.12.31,164621,0,0.77,0,0.79,1000,006400
2016.1.31,164621,0,0.68,0,0.89,1000,006400
2016.2.29,164621,0,0.57,0,1.07,1000,006400
2016.3.31,164621,0,0.61,0,0.99,1000,006400
2016.4.30,164621,0,0.59,0,1.02,1000,006400
2016.5.31,156459,149.48,0.73,766,0.87,1000,006400
2016.6.30,156459,152.74,0.75,766,0.85,1000,006400
2016.7.31,156459,141.64,0.69,766,0.92,1000,006400
2016.8.31,156459,140.99,0.69,766,0.93,1000,006400
2016.9.30,156459,141.64,0.69,766,0.92,1000,006400
2016.10.31,156459,127.15,0.62,766,1.03,1000,006400
2016.11.30,156459,123.5,0.6,766,1.06,1000,006400
2016.12.31,156459,119.84,0.59,766,1.09,1000,006400
2017.1.31,156459,138.38,0.68,766,0.94,1000,006400
2017.2.28,156459,154.05,0.75,766,0.85,1000,006400
2017.3.31,156459,168.41,0.82,766,0.78,1000,006400
2017.4.30,156459,180.16,0.88,766,0.72,1000,006400
2017.5.31,152341,43.89,0.9,3133,0.73,1000,006400
2017.6.30,152341,50.59,1.04,3133,0.63,1000,006400
2017.7.31,152341,54.26,1.12,3133,0.59,1000,006400
2017.8.31,152341,54.9,1.13,3133,0.58,1000,006400
2017.9.30,152341,62.88,1.29,3133,0.51,1000,006400
2017.10.31,152341,68.15,1.4,3133,0.47,1000,006400
2017.11.30,152341,71.66,1.47,3133,0.45,1000,006400
2017.12.31,152341,68.46,1.41,3133,0.47,1000,006400
2018.1.31,152341,67.67,1.39,3133,0.47,1000,006400
2018.2.28,152341,59.85,1.23,3133,0.53,1000,006400
2018.3.31,152341,54.42,1.12,3133,0.59,1000,006400
2018.4.30,152341,63.68,1.31,3133,0.5,1000,006400
2018.5.31,159945,18.63,1.14,9824,0.55,1000,006400
2018.6.30,159945,21.27,1.31,9824,0.48,1000,006400
2018.7.31,159945,21.78,1.34,9824,0.47,1000,006400
2018.8.31,159945,23,1.41,9824,0.44,1000,006400
2018.9.30,159945,24.68,1.52,9824,0.41,1000,006400
2018.10.31,159945,25.7,1.58,9824,0.4,1000,006400
2018.11.30,159945,23.26,1.43,9824,0.44,1000,006400
2018.12.31,159945,22.5,1.38,9824,0.45,1000,006400
2019.1.31,159945,21.43,1.32,9824,0.48,1000,006400
2019.2.28,159945,23.11,1.42,9824,0.44,1000,006400
2019.3.31,159945,24.28,1.49,9824,0.42,1000,006400
2019.4.30,159945,22.04,1.35,9824,0.46,1000,006400
2019.5.31,169560,22.7,1.4,10484,0.42,1000,006400
2019.6.30,169560,21.46,1.33,10484,0.44,1000,006400
2019.7.31,169560,22.7,1.4,10484,0.42,1000,006400
2019.8.31,169560,23.7,1.47,10484,0.4,1000,006400
2019.9.30,169560,23.46,1.45,10484,0.41,1000,006400
2019.10.31,169560,21.51,1.33,10484,0.44,1000,006400
2019.11.30,169560,22.03,1.36,10484,0.43,1000,006400
2019.12.31,169560,22.32,1.38,10484,0.43,1000,006400
2020.1.31,169560,22.13,1.37,10484,0.43,1000,006400
2020.2.29,169560,27.09,1.67,10484,0.35,1000,006400
2020.3.31,169560,29.04,1.8,10484,0.33,1000,006400
2020.4.30,169560,22.03,1.36,10484,0.43,1000,006400
2020.5.31,175114,51.96,1.58,5331,0.36,1000,006400
2020.6.30,175114,68.66,2.09,5331,0.27,1000,006400
2020.7.31,175114,69.5,2.12,5331,0.27,1000,006400
2020.8.31,175114,77.75,2.37,5331,0.24,1000,006400
2020.9.30,175114,85.26,2.6,5331,0.22,1000,006400
2020.10.31,175114,81.88,2.49,5331,0.23,1000,006400
2020.11.30,175114,82.54,2.51,5331,0.23,1000,006400
2020.12.31,175114,102.61,3.12,5331,0.18,1000,006400
2021.1.31,175114,125.87,3.83,5331,0.15,1000,006400
2021.2.28,175114,139.75,4.25,5331,0.13,1000,006400
2021.3.31,175114,128.31,3.91,5331,0.15,1000,006400
2021.4.30,175114,125.12,3.81,5331,0.15,1000,006400
2021.5.31,184387,74.36,3.47,8593,0.16,1000,006400
2021.6.30,184387,71.69,3.34,8593,0.16,1000,006400
2021.7.31,184387,84.25,3.93,8593,0.14,1000,006400
2021.8.31,184387,86.93,4.05,8593,0.13,1000,006400
2021.9.30,184387,91.7,4.27,8593,0.13,1000,006400
2021.10.31,184387,82.28,3.83,8593,0.14,1000,006400
2021.11.30,184387,84.14,3.92,8593,0.14,1000,006400
2021.12.31,184387,80.65,3.76,8593,0.14,1000,006400
2013.4.30,130003,7.87,1.71,28200,0.79,1750,005380
2013.5.31,154264,6.27,1.28,31515,0.96,1900,005380
2013.6.30,154264,6.81,1.39,31515,0.89,1900,005380
2013.7.31,154264,7.08,1.45,31515,0.85,1900,005380
2013.8.31,154264,7.35,1.5,31515,0.82,1900,005380
2013.9.30,154264,7.76,1.58,31515,0.78,1900,005380
2013.10.31,154264,8.08,1.65,31515,0.75,1900,005380
2013.11.30,154264,8.06,1.65,31515,0.75,1900,005380
2013.12.31,154264,7.92,1.62,31515,0.76,1900,005380
2014.1.31,154264,7.12,1.46,31515,0.85,1900,005380
2014.2.28,154264,7.35,1.5,31515,0.82,1900,005380
2014.3.31,154264,7.81,1.59,31515,0.77,1900,005380
2014.4.30,154264,7.98,1.63,31515,0.76,1900,005380
2014.5.31,181909,7.16,1.24,31441,0.87,1950,005380
2014.6.30,181909,7.2,1.25,31441,0.86,1950,005380
2014.7.31,181909,7.28,1.26,31441,0.85,1950,005380
2014.8.31,181909,7.74,1.34,31441,0.8,1950,005380
2014.9.30,181909,7.38,1.28,31441,0.84,1950,005380
2014.10.31,181909,6,1.04,31441,1.03,1950,005380
2014.11.30,181909,5.09,0.88,31441,1.22,1950,005380
2014.12.31,181909,5.79,1,31441,1.07,1950,005380
2015.1.31,181909,5.38,0.93,31441,1.15,1950,005380
2015.2.28,181909,5.44,0.94,31441,1.14,1950,005380
2015.3.31,181909,5.14,0.89,31441,1.21,1950,005380
2015.4.30,181909,5.22,0.9,31441,1.19,1950,005380
2015.5.31,201958,6.36,0.85,27037,1.74,3000,005380
2015.6.30,201958,5.71,0.77,27037,1.94,3000,005380
2015.7.31,201958,5.05,0.68,27037,2.2,3000,005380
2015.8.31,201958,5.31,0.71,27037,2.09,3000,005380
2015.9.30,201958,5.42,0.73,27037,2.05,3000,005380
2015.10.31,201958,6.21,0.83,27037,1.79,3000,005380
2015.11.30,201958,5.86,0.78,27037,1.89,3000,005380
2015.12.31,201958,5.66,0.76,27037,1.96,3000,005380
2016.1.31,201958,5.33,0.71,27037,2.08,3000,005380
2016.2.29,201958,4.9,0.66,27037,2.26,3000,005380
2016.3.31,201958,5.55,0.74,27037,2,3000,005380
2016.4.30,201958,5.53,0.74,27037,2.01,3000,005380
2016.5.31,217263,5.97,0.66,23861,2.81,4000,005380
2016.6.30,217263,5.78,0.64,23861,2.9,4000,005380
2016.7.31,217263,5.74,0.63,23861,2.92,4000,005380
2016.8.31,217263,5.68,0.62,23861,2.95,4000,005380
2016.9.30,217263,5.51,0.61,23861,3.04,4000,005380
2016.10.31,217263,5.83,0.64,23861,2.88,4000,005380
2016.11.30,217263,5.93,0.65,23861,2.83,4000,005380
2016.12.31,217263,5.53,0.61,23861,3.03,4000,005380
2017.1.31,217263,6.29,0.69,23861,2.67,4000,005380
2017.2.28,217263,5.85,0.64,23861,2.87,4000,005380
2017.3.31,217263,6.22,0.68,23861,2.69,4000,005380
2017.4.30,217263,6.56,0.72,23861,2.56,4000,005380
2017.5.31,235358,7.51,0.64,20118,2.65,4000,005380
2017.6.30,235358,8.23,0.7,20118,2.42,4000,005380
2017.7.31,235358,8.13,0.69,20118,2.45,4000,005380
2017.8.31,235358,7.23,0.62,20118,2.75,4000,005380
2017.9.30,235358,7.11,0.61,20118,2.8,4000,005380
2017.10.31,235358,7.51,0.64,20118,2.65,4000,005380
2017.11.30,235358,7.98,0.68,20118,2.49,4000,005380
2017.12.31,235358,8.03,0.69,20118,2.48,4000,005380
2018.1.31,235358,7.43,0.64,20118,2.68,4000,005380
2018.2.28,235358,7.98,0.68,20118,2.49,4000,005380
2018.3.31,235358,7.75,0.66,20118,2.56,4000,005380
2018.4.30,235358,7.38,0.63,20118,2.69,4000,005380
2018.5.31,242062,10.67,0.66,14993,2.5,4000,005380
2018.6.30,242062,9.34,0.58,14993,2.86,4000,005380
2018.7.31,242062,8.24,0.51,14993,3.24,4000,005380
2018.8.31,242062,8.57,0.53,14993,3.11,4000,005380
2018.9.30,242062,8.34,0.52,14993,3.2,4000,005380
2018.10.31,242062,8.6,0.53,14993,3.1,4000,005380
2018.11.30,242062,7.24,0.45,14993,3.69,4000,005380
2018.12.31,242062,7.24,0.45,14993,3.69,4000,005380
2019.1.31,242062,7.6,0.47,14993,3.51,4000,005380
2019.2.28,242062,8.64,0.53,14993,3.09,4000,005380
2019.3.31,242062,8.14,0.5,14993,3.28,4000,005380
2019.4.30,242062,8.04,0.5,14993,3.32,4000,005380
2019.5.31,245447,24.59,0.56,5632,2.89,4000,005380
2019.6.30,245447,24.59,0.56,5632,2.89,4000,005380
2019.7.31,245447,25.04,0.57,5632,2.84,4000,005380
2019.8.31,245447,22.28,0.51,5632,3.19,4000,005380
2019.9.30,245447,23.26,0.53,5632,3.05,4000,005380
2019.10.31,245447,23.53,0.54,5632,3.02,4000,005380
2019.11.30,245447,22.02,0.51,5632,3.23,4000,005380
2019.12.31,245447,21.57,0.5,5632,3.29,4000,005380
2020.1.31,245447,20.95,0.48,5632,3.39,4000,005380
2020.2.29,245447,21.93,0.5,5632,3.24,4000,005380
2020.3.31,245447,20.15,0.46,5632,3.52,4000,005380
2020.4.30,245447,15.16,0.35,5632,4.68,4000,005380
2020.5.31,253001,8.09,0.36,11310,4.37,4000,005380
2020.6.30,253001,8.84,0.4,11310,4,4000,005380
2020.7.31,253001,8.68,0.39,11310,4.07,4000,005380
2020.8.31,253001,11.23,0.5,11310,3.15,4000,005380
2020.9.30,253001,15.92,0.71,11310,2.22,4000,005380
2020.10.31,253001,16.53,0.74,11310,2.14,4000,005380
2020.11.30,253001,15.08,0.67,11310,2.35,4000,005380
2020.12.31,253001,16.22,0.73,11310,2.18,4000,005380
2021.1.31,253001,18.35,0.82,11310,1.93,4000,005380
2021.2.28,253001,21.09,0.94,11310,1.68,4000,005380
2021.3.31,253001,21.13,0.94,11310,1.67,4000,005380
2021.4.30,253001,19.36,0.87,11310,1.83,4000,005380
2021.5.31,250888,39.97,0.87,5454,1.38,3000,005380
2021.6.30,250888,43.45,0.94,5454,1.27,3000,005380
2021.7.31,250888,44.37,0.96,5454,1.24,3000,005380
2021.8.31,250888,40.34,0.88,5454,1.36,3000,005380
2021.9.30,250888,39.42,0.86,5454,1.4,3000,005380
2021.10.31,250888,35.48,0.77,5454,1.55,3000,005380
2021.11.30,250888,38.14,0.83,5454,1.44,3000,005380
2021.12.31,250888,36.85,0.8,5454,1.49,3000,005380
2013.4.30,33441,6.43,1.65,8573,1.09,600,000270
2013.5.31,41563,5.78,1.33,9546,1.18,650,000270
2013.6.30,41563,6.25,1.44,9546,1.09,650,000270
2013.7.31,41563,6.49,1.49,9546,1.05,650,000270
2013.8.31,41563,6.65,1.53,9546,1.02,650,000270
2013.9.30,41563,6.93,1.59,9546,0.98,650,000270
2013.10.31,41563,6.89,1.58,9546,0.99,650,000270
2013.11.30,41563,6.44,1.48,9546,1.06,650,000270
2013.12.31,41563,6.24,1.43,9546,1.09,650,000270
2014.1.31,41563,5.52,1.27,9546,1.23,650,000270
2014.2.28,41563,5.61,1.29,9546,1.21,650,000270
2014.3.31,41563,5.87,1.35,9546,1.16,650,000270
2014.4.30,41563,6.25,1.44,9546,1.09,650,000270
2014.5.31,49967,5.97,1.13,9425,1.24,700,000270
2014.6.30,49967,6.18,1.16,9425,1.2,700,000270
2014.7.31,49967,5.91,1.11,9425,1.26,700,000270
2014.8.31,49967,6.47,1.22,9425,1.15,700,000270
2014.9.30,49967,6.43,1.21,9425,1.16,700,000270
2014.10.31,49967,5.78,1.09,9425,1.28,700,000270
2014.11.30,49967,5.22,0.98,9425,1.42,700,000270
2014.12.31,49967,5.93,1.12,9425,1.25,700,000270
2015.1.31,49967,5.55,1.05,9425,1.34,700,000270
2015.2.28,49967,4.94,0.93,9425,1.5,700,000270
2015.3.31,49967,4.83,0.91,9425,1.54,700,000270
2015.4.30,49967,4.69,0.89,9425,1.58,700,000270
2015.5.31,55466,6.87,0.92,7393,1.97,1000,000270
2015.6.30,55466,6.4,0.85,7393,2.11,1000,000270
2015.7.31,55466,6.17,0.82,7393,2.19,1000,000270
2015.8.31,55466,5.73,0.76,7393,2.36,1000,000270
2015.9.30,55466,6.5,0.87,7393,2.08,1000,000270
2015.10.31,55466,7.25,0.97,7393,1.87,1000,000270
2015.11.30,55466,7.53,1,7393,1.8,1000,000270
2015.12.31,55466,7.55,1.01,7393,1.79,1000,000270
2016.1.31,55466,6.87,0.92,7393,1.97,1000,000270
2016.2.29,55466,6.02,0.8,7393,2.25,1000,000270
