date,market_cap,volume,trading_value,shares,ticker
2017.6.30,4.90674E+13,84375124,5.26151E+12,728002365,000660
2017.7.31,4.80482E+13,84642480,5.79642E+12,728002365,000660
2017.8.31,4.9941E+13,79731292,5.2435E+12,728002365,000660
2017.9.30,6.03514E+13,94451167,7.40694E+12,728002365,000660
2017.10.31,5.98418E+13,104818632,8.6824E+12,728002365,000660
2017.11.30,5.59106E+13,91024533,7.5466E+12,728002365,000660
2017.12.31,5.56922E+13,79588034,6.16292E+12,728002365,000660
2018.1.31,5.35082E+13,100383902,7.47741E+12,728002365,000660
2018.2.28,5.59106E+13,70480039,5.26389E+12,728002365,000660
2018.3.31,5.91866E+13,100047412,8.48178E+12,728002365,000660
2018.4.30,6.15162E+13,84452872,7.04273E+12,728002365,000660
2018.5.31,6.79954E+13,69491798,6.21902E+12,728002365,000660
2018.6.30,6.23898E+13,69184335,6.02533E+12,728002365,000660
2018.7.31,6.28266E+13,69910321,5.98029E+12,728002365,000660
2018.8.31,6.04242E+13,81485543,6.45705E+12,728002365,000660
2018.9.30,5.3217E+13,69483962,5.3311E+12,728002365,000660
2018.10.31,4.96498E+13,88033736,6.09234E+12,728002365,000660
2018.11.30,5.0669E+13,67714126,4.78289E+12,728002365,000660
2018.12.31,4.40441E+13,59984599,3.81032E+12,728002365,000660
2019.1.31,5.37994E+13,84140179,5.61935E+12,728002365,000660
2019.2.28,5.09602E+13,54567361,4.07271E+12,728002365,000660
2019.3.31,5.40178E+13,74433210,5.25876E+12,728002365,000660
2019.4.30,5.75122E+13,70360052,5.56477E+12,728002365,000660
2019.5.31,4.75386E+13,79337971,5.67307E+12,728002365,000660
2019.6.30,5.05962E+13,64627524,4.29359E+12,728002365,000660
2019.7.31,5.59834E+13,68847930,5.16331E+12,728002365,000660
2019.8.31,5.63474E+13,52634024,3.93281E+12,728002365,000660
2019.9.30,5.98418E+13,48311757,3.93228E+12,728002365,000660
2019.10.31,5.96962E+13,63636224,5.07807E+12,728002365,000660
2019.11.30,5.88954E+13,45635634,3.79355E+12,728002365,000660
2019.12.31,6.8505E+13,71423375,6.10363E+12,728002365,000660
2020.1.31,6.80682E+13,59366620,5.79232E+12,728002365,000660
2020.2.29,6.39914E+13,70992138,6.92417E+12,728002365,000660
2020.3.31,6.06426E+13,149461339,1.22506E+13,728002365,000660
2020.4.30,6.09338E+13,91942271,7.58712E+12,728002365,000660
2020.5.31,5.93322E+13,83525536,6.89638E+12,728002365,000660
2020.6.30,6.1953E+13,91590220,7.92878E+12,728002365,000660
2020.7.31,6.02786E+13,73492751,6.15618E+12,728002365,000660
2020.8.31,5.4673E+13,88408078,6.91091E+12,728002365,000660
2020.9.30,6.11522E+13,85475318,6.91078E+12,728002365,000660
2020.10.31,5.81674E+13,61986245,5.24144E+12,728002365,000660
2020.11.30,7.09802E+13,74701046,6.9351E+12,728002365,000660
2020.12.31,8.62683E+13,96632113,1.10987E+13,728002365,000660
2021.1.31,8.91803E+13,127672304,1.66459E+13,728002365,000660
2021.2.28,1.03012E+14,101827542,1.35848E+13,728002365,000660
2021.3.31,9.64603E+13,105431089,1.45802E+13,728002365,000660
2021.4.30,9.31843E+13,75564371,1.03199E+13,728002365,000660
2021.5.31,9.24563E+13,78811603,9.73659E+12,728002365,000660
2021.6.30,9.28203E+13,66679747,8.40622E+12,728002365,000660
2021.7.31,8.19003E+13,60841470,7.2732E+12,728002365,000660
2021.8.31,7.75323E+13,124144112,1.31838E+13,728002365,000660
2021.9.30,7.49842E+13,56629974,5.93367E+12,728002365,000660
2021.10.31,7.49842E+13,60336491,5.9416E+12,728002365,000660
2021.11.30,8.29923E+13,80202082,9.06005E+12,728002365,000660
2021.12.31,9.53683E+13,86416541,1.06059E+13,728002365,000660
2013.4.30,2.73767E+13,4129452,1.31279E+12,87186835,005490
2013.5.31,2.80742E+13,3612347,1.16246E+12,87186835,005490
2013.6.30,2.60253E+13,3559370,1.09092E+12,87186835,005490
2013.7.31,2.82049E+13,3150492,9.83608E+11,87186835,005490
2013.8.31,2.81178E+13,3393611,1.1116E+12,87186835,005490
2013.9.30,2.78562E+13,7435279,2.42836E+12,87186835,005490
2013.10.31,2.75946E+13,3739076,1.17737E+12,87186835,005490
2013.11.30,2.85537E+13,3811204,1.23943E+12,87186835,005490
2013.12.31,2.84665E+13,3799136,1.26384E+12,87186835,005490
2014.1.31,2.60253E+13,3631770,1.12165E+12,87186835,005490
2014.2.28,2.47611E+13,4295138,1.24498E+12,87186835,005490
2014.3.31,2.58073E+13,5645248,1.60491E+12,87186835,005490
2014.4.30,2.681E+13,4696228,1.43134E+12,87186835,005490
2014.5.31,2.5197E+13,2818098,8.57508E+11,87186835,005490
2014.6.30,2.65048E+13,2732377,7.99718E+11,87186835,005490
2014.7.31,2.94256E+13,5000782,1.57226E+12,87186835,005490
2014.8.31,2.91204E+13,3433266,1.14652E+12,87186835,005490
2014.9.30,2.86409E+13,4061921,1.39156E+12,87186835,005490
2014.10.31,2.66792E+13,4005860,1.2391E+12,87186835,005490
2014.11.30,2.6374E+13,4868297,1.46664E+12,87186835,005490
2014.12.31,2.402E+13,3024654,8.78076E+11,87186835,005490
2015.1.31,2.20147E+13,4224613,1.14712E+12,87186835,005490
2015.2.28,2.33225E+13,2981294,7.86565E+11,87186835,005490
2015.3.31,2.13172E+13,5498335,1.42915E+12,87186835,005490
2015.4.30,2.19711E+13,6493829,1.63016E+12,87186835,005490
2015.5.31,2.12736E+13,3992510,1.01026E+12,87186835,005490
2015.6.30,1.95299E+13,5411419,1.23087E+12,87186835,005490
2015.7.31,1.71322E+13,6093042,1.25286E+12,87186835,005490
2015.8.31,1.65655E+13,4872725,9.11359E+11,87186835,005490
2015.9.30,1.4691E+13,6992503,1.26077E+12,87186835,005490
2015.10.31,1.5868E+13,8329528,1.50824E+12,87186835,005490
2015.11.30,1.47346E+13,6857975,1.18943E+12,87186835,005490
2015.12.31,1.45166E+13,8779987,1.49458E+12,87186835,005490
2016.1.31,1.55629E+13,7345276,1.22249E+12,87186835,005490
2016.2.29,1.73066E+13,7050338,1.32865E+12,87186835,005490
2016.3.31,1.91375E+13,9267112,1.97632E+12,87186835,005490
2016.4.30,2.09684E+13,8514970,2.02278E+12,87186835,005490
2016.5.31,1.81349E+13,7158806,1.51099E+12,87186835,005490
2016.6.30,1.75681E+13,8929814,1.84776E+12,87186835,005490
2016.7.31,1.97478E+13,6999672,1.52265E+12,87186835,005490
2016.8.31,2.01402E+13,5753710,1.2786E+12,87186835,005490
2016.9.30,1.97914E+13,5156904,1.18309E+12,87186835,005490
2016.10.31,2.06633E+13,6918489,1.64173E+12,87186835,005490
2016.11.30,2.17531E+13,8857308,2.20273E+12,87186835,005490
2016.12.31,2.24506E+13,7261908,1.92012E+12,87186835,005490
2017.1.31,2.36276E+13,6712370,1.77042E+12,87186835,005490
2017.2.28,2.47175E+13,5781490,1.61544E+12,87186835,005490
2017.3.31,2.53714E+13,7426453,2.11564E+12,87186835,005490
2017.4.30,2.33225E+13,5110916,1.38573E+12,87186835,005490
2017.5.31,2.45867E+13,5398612,1.48958E+12,87186835,005490
2017.6.30,2.50226E+13,5762639,1.58745E+12,87186835,005490
2017.7.31,2.8946E+13,5518870,1.72515E+12,87186835,005490
2017.8.31,2.99487E+13,4746503,1.57727E+12,87186835,005490
2017.9.30,2.76382E+13,4708217,1.52079E+12,87186835,005490
2017.10.31,2.83793E+13,3986321,1.32137E+12,87186835,005490
2017.11.30,2.92076E+13,5579848,1.78193E+12,87186835,005490
2017.12.31,2.89896E+13,4315732,1.43949E+12,87186835,005490
2018.1.31,3.31746E+13,5213493,1.95919E+12,87186835,005490
2018.2.28,3.1518E+13,3919377,1.44646E+12,87186835,005490
2018.3.31,2.83793E+13,5598363,1.91798E+12,87186835,005490
2018.4.30,3.24771E+13,5119698,1.72571E+12,87186835,005490
2018.5.31,2.95999E+13,4413870,1.5768E+12,87186835,005490
2018.6.30,2.86845E+13,4267161,1.49656E+12,87186835,005490
2018.7.31,2.88152E+13,4395552,1.39293E+12,87186835,005490
2018.8.31,2.84665E+13,4465678,1.45536E+12,87186835,005490
2018.9.30,2.56765E+13,7183975,2.15425E+12,87186835,005490
2018.10.31,2.24942E+13,6242985,1.67443E+12,87186835,005490
2018.11.30,2.15787E+13,6626205,1.68167E+12,87186835,005490
2018.12.31,2.11864E+13,4800921,1.20185E+12,87186835,005490
2019.1.31,2.38892E+13,5720537,1.49352E+12,87186835,005490
2019.2.28,2.29301E+13,4493566,1.20638E+12,87186835,005490
2019.3.31,2.20583E+13,4607397,1.17923E+12,87186835,005490
2019.4.30,2.22326E+13,5309857,1.41159E+12,87186835,005490
2019.5.31,2.07069E+13,5031555,1.20817E+12,87186835,005490
2019.6.30,2.13172E+13,4398549,1.05696E+12,87186835,005490
2019.7.31,1.96606E+13,4313326,1.03087E+12,87186835,005490
2019.8.31,1.83964E+13,4854046,1.014E+12,87186835,005490
2019.9.30,1.97914E+13,4637774,1.05383E+12,87186835,005490
2019.10.31,1.844E+13,4636054,1.02046E+12,87186835,005490
2019.11.30,2.00966E+13,5106830,1.14689E+12,87186835,005490
2019.12.31,2.06197E+13,4472560,1.06571E+12,87186835,005490
2020.1.31,1.92683E+13,5296792,1.244E+12,87186835,005490
2020.2.29,1.7045E+13,5886043,1.25031E+12,87186835,005490
2020.3.31,1.40371E+13,11690528,1.94416E+12,87186835,005490
2020.4.30,1.6086E+13,10744811,1.84534E+12,87186835,005490
2020.5.31,1.57808E+13,9060321,1.60201E+12,87186835,005490
2020.6.30,1.51705E+13,9581733,1.822E+12,87186835,005490
2020.7.31,1.68707E+13,8142549,1.55395E+12,87186835,005490
2020.8.31,1.6086E+13,7123107,1.41389E+12,87186835,005490
2020.9.30,1.70886E+13,7250124,1.38164E+12,87186835,005490
2020.10.31,1.81349E+13,7811513,1.64106E+12,87186835,005490
2020.11.30,2.04017E+13,7541793,1.77171E+12,87186835,005490
2020.12.31,2.37148E+13,8301202,2.22199E+12,87186835,005490
2021.1.31,2.14044E+13,10236302,2.80592E+12,87186835,005490
2021.2.28,2.45431E+13,7346500,1.98216E+12,87186835,005490
2021.3.31,2.78998E+13,17304226,5.31121E+12,87186835,005490
2021.4.30,3.1736E+13,10051243,3.48456E+12,87186835,005490
2021.5.31,3.09513E+13,11394397,4.27437E+12,87186835,005490
2021.6.30,3.0341E+13,10843848,3.73412E+12,87186835,005490
2021.7.31,3.1954E+13,9709255,3.37826E+12,87186835,005490
2021.8.31,2.9382E+13,9339567,3.1054E+12,87186835,005490
2021.9.30,2.87717E+13,8096346,2.85339E+12,87186835,005490
2021.10.31,2.58073E+13,7259476,2.29547E+12,87186835,005490
2021.11.30,2.27558E+13,8417007,2.36816E+12,87186835,005490
2021.12.31,2.39328E+13,9556765,2.71033E+12,87186835,005490
2013.4.30,1.72305E+13,7726464,1.9213E+12,66271100,051910
2013.5.31,1.81251E+13,5464510,1.46013E+12,66271100,051910
2013.6.30,1.67666E+13,5119661,1.29773E+12,66271100,051910
2013.7.31,1.86885E+13,5263054,1.42827E+12,66271100,051910
2013.8.31,1.90529E+13,4369990,1.23892E+12,66271100,051910
2013.9.30,2.03784E+13,4346830,1.3344E+12,66271100,051910
2013.10.31,1.98482E+13,5157272,1.58694E+12,66271100,051910
2013.11.30,1.92518E+13,4830050,1.38818E+12,66271100,051910
2013.12.31,1.98482E+13,3225420,9.3593E+11,66271100,051910
2014.1.31,1.72305E+13,4274525,1.16187E+12,66271100,051910
2014.2.28,1.6866E+13,3775592,9.55894E+11,66271100,051910
2014.3.31,1.68329E+13,4576331,1.13233E+12,66271100,051910
2014.4.30,1.74293E+13,5086182,1.35843E+12,66271100,051910
2014.5.31,1.72305E+13,2891374,7.51796E+11,66271100,051910
2014.6.30,1.96162E+13,4207572,1.18539E+12,66271100,051910
2014.7.31,1.92849E+13,4841389,1.3998E+12,66271100,051910
2014.8.31,1.78601E+13,3172903,8.75512E+11,66271100,051910
2014.9.30,1.69323E+13,3407755,9.04544E+11,66271100,051910
2014.10.31,1.32542E+13,10178655,2.10064E+12,66271100,051910
2014.11.30,1.3685E+13,7048927,1.40092E+12,66271100,051910
2014.12.31,1.19951E+13,4838350,9.21605E+11,66271100,051910
2015.1.31,1.31548E+13,6237330,1.14249E+12,66271100,051910
2015.2.28,1.52424E+13,4737022,1.0266E+12,66271100,051910
2015.3.31,1.49773E+13,4629359,1.06765E+12,66271100,051910
2015.4.30,1.8092E+13,6168244,1.63407E+12,66271100,051910
2015.5.31,1.65346E+13,3286805,8.80934E+11,66271100,051910
2015.6.30,1.84565E+13,4040757,1.0917E+12,66271100,051910
2015.7.31,1.65678E+13,5202257,1.34664E+12,66271100,051910
2015.8.31,1.55074E+13,5200185,1.18443E+12,66271100,051910
2015.9.30,1.89204E+13,5087070,1.26885E+12,66271100,051910
2015.10.31,2.01795E+13,5582113,1.63764E+12,66271100,051910
2015.11.30,2.10742E+13,4725117,1.47885E+12,66271100,051910
2015.12.31,2.17701E+13,4153726,1.34355E+12,66271100,051910
2016.1.31,1.95831E+13,6468334,1.98488E+12,66271100,051910
2016.2.29,1.98813E+13,3908305,1.14639E+12,66271100,051910
2016.3.31,2.17038E+13,4569189,1.41825E+12,66271100,051910
2016.4.30,1.96825E+13,4592482,1.46009E+12,66271100,051910
2016.5.31,1.79595E+13,4169375,1.16085E+12,66271100,051910
2016.6.30,1.72305E+13,6172109,1.58966E+12,66271100,051910
2016.7.31,1.6137E+13,4706596,1.1779E+12,66271100,051910
2016.8.31,1.79263E+13,4874532,1.27483E+12,66271100,051910
2016.9.30,1.60045E+13,6201547,1.52E+12,66271100,051910
2016.10.31,1.63358E+13,5556723,1.33923E+12,66271100,051910
2016.11.30,1.50104E+13,5285055,1.24255E+12,66271100,051910
2016.12.31,1.72968E+13,4722105,1.19132E+12,66271100,051910
2017.1.31,1.84952E+13,5095836,1.37384E+12,70592343,051910
2017.2.28,1.99776E+13,4609824,1.28114E+12,70592343,051910
2017.3.31,2.07541E+13,6267909,1.77485E+12,70592343,051910
2017.4.30,1.93423E+13,3990842,1.11978E+12,70592343,051910
2017.5.31,2.13189E+13,4830662,1.40244E+12,70592343,051910
2017.6.30,2.05424E+13,5966956,1.70876E+12,70592343,051910
2017.7.31,2.31543E+13,6148502,1.93621E+12,70592343,051910
2017.8.31,2.67545E+13,5551799,1.94685E+12,70592343,051910
2017.9.30,2.76722E+13,5776987,2.22965E+12,70592343,051910
2017.10.31,2.8484E+13,5191064,2.01761E+12,70592343,051910
2017.11.30,2.94723E+13,5742678,2.34987E+12,70592343,051910
2017.12.31,2.85899E+13,4007773,1.60102E+12,70592343,051910
2018.1.31,3.04959E+13,4028636,1.71131E+12,70592343,051910
2018.2.28,2.70369E+13,4653427,1.79829E+12,70592343,051910
2018.3.31,2.72133E+13,3894100,1.55286E+12,70592343,051910
2018.4.30,2.54132E+13,4140320,1.53258E+12,70592343,051910
2018.5.31,2.38955E+13,5359623,1.83939E+12,70592343,051910
2018.6.30,2.35425E+13,5907232,2.11474E+12,70592343,051910
2018.7.31,2.64721E+13,6754396,2.29932E+12,70592343,051910
2018.8.31,2.58368E+13,5539195,2.05506E+12,70592343,051910
2018.9.30,2.58015E+13,3873620,1.38387E+12,70592343,051910
2018.10.31,2.44955E+13,5469695,1.80906E+12,70592343,051910
2018.11.30,2.43897E+13,4842797,1.65165E+12,70592343,051910
2018.12.31,2.44955E+13,3860539,1.35945E+12,70592343,051910
2019.1.31,2.5978E+13,4385046,1.57253E+12,70592343,051910
2019.2.28,2.75663E+13,3635159,1.38661E+12,70592343,051910
2019.3.31,2.58368E+13,4036315,1.49577E+12,70592343,051910
2019.4.30,2.54838E+13,4281406,1.5921E+12,70592343,051910
2019.5.31,2.35073E+13,4196004,1.42084E+12,70592343,051910
2019.6.30,2.5025E+13,3061399,1.0513E+12,70592343,051910
2019.7.31,2.38249E+13,3503842,1.21122E+12,70592343,051910
2019.8.31,2.33308E+13,2999891,9.64319E+11,70592343,051910
2019.9.30,2.11424E+13,4188691,1.32657E+12,70592343,051910
2019.10.31,2.17071E+13,4055533,1.21704E+12,70592343,051910
2019.11.30,2.16366E+13,3466779,1.08283E+12,70592343,051910
2019.12.31,2.24131E+13,3565344,1.08748E+12,70592343,051910
2020.1.31,2.38249E+13,6191588,2.06707E+12,70592343,051910
2020.2.29,2.5978E+13,10551353,4.15515E+12,70592343,051910
2020.3.31,2.15307E+13,16474242,5.23881E+12,70592343,051910
2020.4.30,2.6578E+13,10337323,3.42542E+12,70592343,051910
2020.5.31,2.75663E+13,11089158,4.09418E+12,70592343,051910
2020.6.30,3.46255E+13,15173513,7.00973E+12,70592343,051910
2020.7.31,4.00965E+13,10339294,5.452E+12,70592343,051910
2020.8.31,5.22383E+13,18722042,1.32291E+13,70592343,051910
2020.9.30,4.61674E+13,18533683,1.24957E+13,70592343,051910
2020.10.31,4.31319E+13,8768134,5.64977E+12,70592343,051910
2020.11.30,5.64739E+13,11489532,8.31249E+12,70592343,051910
2020.12.31,5.81681E+13,8148365,6.58841E+12,70592343,051910
2021.1.31,6.47332E+13,11508278,1.1055E+13,70592343,051910
2021.2.28,5.86622E+13,8013276,7.57364E+12,70592343,051910
2021.3.31,5.68268E+13,11116178,9.50874E+12,70592343,051910
2021.4.30,6.57921E+13,8672901,7.59445E+12,70592343,051910
2021.5.31,5.78151E+13,6296529,5.46332E+12,70592343,051910
2021.6.30,6.00035E+13,5423854,4.46915E+12,70592343,051910
2021.7.31,5.94388E+13,4590016,3.85267E+12,70592343,051910
2021.8.31,5.3509E+13,7264591,6.02411E+12,70592343,051910
2021.9.30,5.47797E+13,8250749,6.08303E+12,70592343,051910
2021.10.31,5.90152E+13,5125775,4.1356E+12,70592343,051910
2021.11.30,4.89911E+13,4701585,3.58512E+12,70592343,051910
2021.12.31,4.34143E+13,6388744,4.36448E+12,70592343,051910
2013.4.30,5.85425E+12,5567677,7.06118E+11,45558341,006400
2013.5.31,6.53762E+12,4870662,6.48005E+11,45558341,006400
2013.6.30,6.21871E+12,4339384,6.05132E+11,45558341,006400
2013.7.31,7.42601E+12,7481158,1.15822E+12,45558341,006400
2013.8.31,7.69936E+12,6848168,1.15564E+12,45558341,006400
2013.9.30,8.54219E+12,6863125,1.21501E+12,45558341,006400
2013.10.31,8.06383E+12,8308964,1.56162E+12,45558341,006400
2013.11.30,7.99549E+12,6348868,1.09108E+12,45558341,006400
2013.12.31,7.38045E+12,3587020,5.9317E+11,45558341,006400
2014.1.31,6.53762E+12,5038077,7.63792E+11,45558341,006400
2014.2.28,6.81097E+12,4379955,6.5792E+11,45558341,006400
2014.3.31,7.33489E+12,5741312,8.92094E+11,45558341,006400
2014.4.30,6.87931E+12,5431826,8.49836E+11,45558341,006400
2014.5.31,6.90209E+12,4185254,6.36972E+11,45558341,006400
2014.6.30,7.38045E+12,11076320,1.80663E+12,45558341,006400
2014.7.31,1.10367E+13,8154503,1.35857E+12,68764530,006400
2014.8.31,1.04178E+13,5966175,9.06019E+11,68764530,006400
2014.9.30,8.42365E+12,7062693,9.85556E+11,68764530,006400
2014.10.31,8.66433E+12,9963012,1.15277E+12,68764530,006400
2014.11.30,9.21445E+12,5712980,7.37775E+11,68764530,006400
2014.12.31,7.97669E+12,4304592,5.32106E+11,68764530,006400
2015.1.31,8.87062E+12,5394918,6.39757E+11,68764530,006400
2015.2.28,9.38636E+12,3882239,5.15554E+11,68764530,006400
2015.3.31,9.38636E+12,6452923,8.92516E+11,68764530,006400
2015.4.30,8.25174E+12,7517206,9.84087E+11,68764530,006400
2015.5.31,8.42365E+12,4856900,5.89885E+11,68764530,006400
2015.6.30,7.63286E+12,5938548,6.96057E+11,68764530,006400
2015.7.31,5.9E+12,7909284,8.08419E+11,68764530,006400
2015.8.31,5.8106E+12,7553535,6.19133E+11,68764530,006400
2015.9.30,7.46095E+12,12216105,1.16583E+12,68764530,006400
2015.10.31,7.32342E+12,11094273,1.22963E+12,68764530,006400
2015.11.30,8.25174E+12,8765369,1.01778E+12,68764530,006400
2015.12.31,7.83916E+12,9609663,1.16753E+12,68764530,006400
2016.1.31,6.42948E+12,9992053,9.88526E+11,68764530,006400
2016.2.29,6.86958E+12,5669951,5.40544E+11,68764530,006400
2016.3.31,6.80769E+12,5359943,5.38839E+11,68764530,006400
2016.4.30,7.83916E+12,6931461,7.45516E+11,68764530,006400
2016.5.31,7.73601E+12,5036377,5.60588E+11,68764530,006400
2016.6.30,7.42657E+12,7756219,8.63425E+11,68764530,006400
2016.7.31,7.25466E+12,4431530,4.76746E+11,68764530,006400
2016.8.31,7.9423E+12,5279207,6.1685E+11,68764530,006400
2016.9.30,6.60139E+12,7212556,7.41484E+11,68764530,006400
2016.10.31,6.4845E+12,4957367,4.64571E+11,68764530,006400
2016.11.30,6.34697E+12,5276930,4.93379E+11,68764530,006400
2016.12.31,7.49533E+12,5899131,5.952E+11,68764530,006400
2017.1.31,7.9423E+12,5660913,6.33988E+11,68764530,006400
2017.2.28,8.87062E+12,6073706,7.51386E+11,68764530,006400
2017.3.31,9.48951E+12,5858387,7.76736E+11,68764530,006400
2017.4.30,9.45512E+12,2860374,3.91189E+11,68764530,006400
2017.5.31,1.13805E+13,5110404,7.83237E+11,68764530,006400
2017.6.30,1.17931E+13,7300342,1.17035E+12,68764530,006400
2017.7.31,1.15868E+13,7859648,1.38317E+12,68764530,006400
2017.8.31,1.35122E+13,7083792,1.28563E+12,68764530,006400
2017.9.30,1.36498E+13,8184582,1.6773E+12,68764530,006400
2017.10.31,1.41655E+13,6172224,1.26077E+12,68764530,006400
2017.11.30,1.45781E+13,7833932,1.72408E+12,68764530,006400
2017.12.31,1.40623E+13,5482791,1.13744E+12,68764530,006400
2018.1.31,1.35466E+13,9375909,1.96872E+12,68764530,006400
2018.2.28,1.17587E+13,9340277,1.6589E+12,68764530,006400
2018.3.31,1.32372E+13,9432231,1.87448E+12,68764530,006400
2018.4.30,1.26183E+13,5671317,1.07419E+12,68764530,006400
2018.5.31,1.37873E+13,6523672,1.28983E+12,68764530,006400
2018.6.30,1.47156E+13,8441016,1.88473E+12,68764530,006400
2018.7.31,1.57471E+13,8145064,1.85322E+12,68764530,006400
2018.8.31,1.62284E+13,6511194,1.45868E+12,68764530,006400
2018.9.30,1.77756E+13,5864988,1.45565E+12,68764530,006400
2018.10.31,1.6194E+13,8824050,2.09265E+12,68764530,006400
2018.11.30,1.41999E+13,8557153,1.86248E+12,68764530,006400
2018.12.31,1.50594E+13,6947999,1.48097E+12,68764530,006400
2019.1.31,1.53689E+13,8057099,1.80605E+12,68764530,006400
2019.2.28,1.63316E+13,6325057,1.51614E+12,68764530,006400
2019.3.31,1.475E+13,9295766,2.01121E+12,68764530,006400
2019.4.30,1.62628E+13,5443207,1.22705E+12,68764530,006400
2019.5.31,1.5025E+13,6195467,1.35554E+12,68764530,006400
2019.6.30,1.62628E+13,4522626,1.04948E+12,68764530,006400
2019.7.31,1.71224E+13,4420450,1.04837E+12,68764530,006400
2019.8.31,1.71568E+13,4725656,1.1616E+12,68764530,006400
2019.9.30,1.53345E+13,4967476,1.16477E+12,68764530,006400
2019.10.31,1.56439E+13,4701609,1.05779E+12,68764530,006400
2019.11.30,1.58846E+13,3823877,9.01866E+11,68764530,006400
2019.12.31,1.62284E+13,4639136,1.05819E+12,68764530,006400
2020.1.31,1.8979E+13,8081124,2.14542E+12,68764530,006400
2020.2.29,2.02855E+13,12487211,4.00177E+12,68764530,006400
2020.3.31,1.65379E+13,22483856,5.66987E+12,68764530,006400
2020.4.30,1.96667E+13,16283734,4.27996E+12,68764530,006400
2020.5.31,2.46865E+13,14652159,4.82801E+12,68764530,006400
2020.6.30,2.49959E+13,15644002,5.87994E+12,68764530,006400
2020.7.31,2.73339E+13,11234188,4.34736E+12,68764530,006400
2020.8.31,3.11159E+13,15288926,6.91123E+12,68764530,006400
2020.9.30,2.98094E+13,8024976,3.52088E+12,68764530,006400
2020.10.31,3.03939E+13,6046931,2.62653E+12,68764530,006400
2020.11.30,3.66515E+13,12128551,6.14775E+12,68764530,006400
2020.12.31,4.31841E+13,7769057,4.37837E+12,68764530,006400
2021.1.31,5.04732E+13,12902960,9.47902E+12,68764530,006400
2021.2.28,4.63473E+13,7180771,5.36524E+12,68764530,006400
2021.3.31,4.53846E+13,9507485,6.27738E+12,68764530,006400
2021.4.30,4.4972E+13,7048152,4.75453E+12,68764530,006400
2021.5.31,4.22902E+13,5584793,3.52747E+12,68764530,006400
2021.6.30,4.79976E+13,6186911,4.03458E+12,68764530,006400
2021.7.31,5.09545E+13,6271734,4.63821E+12,68764530,006400
2021.8.31,5.45303E+13,6292781,4.91886E+12,68764530,006400
2021.9.30,4.93729E+13,5016519,3.71275E+12,68764530,006400
2021.10.31,5.04732E+13,5098650,3.60259E+12,68764530,006400
2021.11.30,4.731E+13,4543362,3.34065E+12,68764530,006400
2021.12.31,4.50408E+13,5506651,3.70363E+12,68764530,006400
2013.4.30,4.39452E+13,19105502,3.73909E+12,220276479,005380
2013.5.31,4.68088E+13,12984831,2.59194E+12,220276479,005380
2013.6.30,4.96723E+13,11830496,2.47025E+12,220276479,005380
2013.7.31,5.12143E+13,12396413,2.73081E+12,220276479,005380
2013.8.31,5.48488E+13,10124450,2.35866E+12,220276479,005380
2013.9.30,5.52894E+13,8370290,2.09018E+12,220276479,005380
2013.10.31,5.57299E+13,8893666,2.29529E+12,220276479,005380
2013.11.30,5.55097E+13,7338152,1.84532E+12,220276479,005380
2013.12.31,5.20954E+13,12613125,2.89947E+12,220276479,005380
2014.1.31,5.16548E+13,10044172,2.30321E+12,220276479,005380
2014.2.28,5.39677E+13,10018917,2.31542E+12,220276479,005380
2014.3.31,5.52894E+13,8568383,2.04072E+12,220276479,005380
2014.4.30,5.06636E+13,8277779,2.00501E+12,220276479,005380
2014.5.31,4.94521E+13,8631958,1.97773E+12,220276479,005380
2014.6.30,5.05535E+13,8009294,1.80162E+12,220276479,005380
2014.7.31,5.40779E+13,11285086,2.6098E+12,220276479,005380
2014.8.31,5.13244E+13,8950925,2.06242E+12,220276479,005380
2014.9.30,4.19627E+13,16786996,3.40847E+12,220276479,005380
2014.10.31,3.7447E+13,19518097,3.36819E+12,220276479,005380
2014.11.30,3.94295E+13,20045469,3.34941E+12,220276479,005380
2014.12.31,3.72267E+13,12763912,2.2506E+12,220276479,005380
2015.1.31,3.73369E+13,12744340,2.1779E+12,220276479,005380
2015.2.28,3.53544E+13,10185970,1.64953E+12,220276479,005380
2015.3.31,3.71166E+13,15972354,2.77553E+12,220276479,005380
2015.4.30,3.72267E+13,15705387,2.66449E+12,220276479,005380
2015.5.31,3.48037E+13,10230066,1.67619E+12,220276479,005380
2015.6.30,2.99576E+13,24109173,3.29979E+12,220276479,005380
2015.7.31,3.28212E+13,20217128,2.7232E+12,220276479,005380
2015.8.31,3.28212E+13,15118696,2.1977E+12,220276479,005380
2015.9.30,3.61253E+13,18104654,2.8588E+12,220276479,005380
2015.10.31,3.43631E+13,11750644,1.88938E+12,220276479,005380
2015.11.30,3.24908E+13,10963617,1.74547E+12,220276479,005380
2015.12.31,3.28212E+13,8425412,1.27829E+12,220276479,005380
2016.1.31,2.92968E+13,11288332,1.55865E+12,220276479,005380
2016.2.29,3.24908E+13,10251049,1.42303E+12,220276479,005380
2016.3.31,3.35922E+13,10301411,1.55342E+12,220276479,005380
2016.4.30,3.16097E+13,7926098,1.17645E+12,220276479,005380
2016.5.31,3.07286E+13,9731460,1.33251E+12,220276479,005380
2016.6.30,2.98475E+13,12447763,1.71847E+12,220276479,005380
2016.7.31,2.90765E+13,12173772,1.62171E+12,220276479,005380
2016.8.31,2.92968E+13,10540385,1.41106E+12,220276479,005380
