date,ticker,open,high,low,close,volume
2015.2.28,024110,12900,13850,12400,13500,26802974
2015.3.31,024110,13500,14200,12600,13350,34614148
2015.4.30,024110,13300,16100,12700,14800,57759308
2015.5.31,024110,14950,15850,14000,14550,22774652
2015.6.30,024110,14600,15000,13250,14450,31756492
2015.7.31,024110,14300,14500,12500,13850,29823468
2015.8.31,024110,13950,14500,12500,13200,26475368
2015.9.30,024110,13200,14100,12850,13600,19738084
2015.10.31,024110,13500,14600,13150,14000,24108210
2015.11.30,024110,14050,14200,13300,13300,17025792
2015.12.31,024110,13350,13550,12250,12350,24857526
2016.1.31,024110,12300,12500,10500,11500,31794961
2016.2.29,024110,11550,12350,10900,11650,22870513
2016.3.31,024110,11800,12700,11700,12250,25074921
2016.4.30,024110,12200,12900,11600,12150,21962542
2016.5.31,024110,12050,12100,11100,11400,29634187
2016.6.30,024110,11350,12250,10900,11150,27713103
2016.7.31,024110,11200,11950,10950,11850,27960450
2016.8.31,024110,11800,12000,11300,11750,27093903
2016.9.30,024110,11800,12400,11700,11950,20220071
2016.10.31,024110,12000,13500,11700,13200,26430694
2016.11.30,024110,13200,13800,12650,13050,26223173
2016.12.31,024110,13100,13900,12600,12700,22217661
2017.1.31,024110,12650,13050,12150,12700,27914916
2017.2.28,024110,12750,13400,12300,12350,27746359
2017.3.31,024110,12500,12900,12150,12200,33154273
2017.4.30,024110,12200,12750,11900,12500,22186560
2017.5.31,024110,12500,13000,12300,12900,28982493
2017.6.30,024110,12900,14500,12750,14250,39224506
2017.7.31,024110,14350,15700,14100,15450,32558517
2017.8.31,024110,15450,15850,14800,14950,23627026
2017.9.30,024110,14950,15000,13450,14400,26179243
2017.10.31,024110,14700,15800,14200,15350,22056214
2017.11.30,024110,15250,16000,14900,15900,19665503
2017.12.31,024110,15900,17350,15200,16450,22223762
2018.1.31,024110,16450,17250,16150,16650,22706934
2018.2.28,024110,16650,17250,15300,17200,17471678
2018.3.31,024110,17200,17200,15250,15350,26489163
2018.4.30,024110,15350,17100,14600,16850,19998077
2018.5.31,024110,16950,17100,15350,15600,15527128
2018.6.30,024110,15600,16450,15250,15400,13017422
2018.7.31,024110,15350,16200,15000,15650,13663676
2018.8.31,024110,15750,15750,14750,14900,15608046
2018.9.30,024110,14850,15250,14300,15250,13020332
2018.10.31,024110,15250,15600,14200,14850,21340623
2018.11.30,024110,14900,15400,14600,14800,14038856
2018.12.31,024110,14900,15250,13900,14050,20266678
2019.1.31,024110,13950,14400,13100,14250,23817222
2019.2.28,024110,14250,14600,13800,13950,16298910
2019.3.31,024110,13950,14700,13750,14050,16424472
2019.4.30,024110,14150,14750,14100,14150,11167298
2019.5.31,024110,14100,14450,13600,13850,13947727
2019.6.30,024110,13800,14200,13700,14050,11160384
2019.7.31,024110,14150,14200,13150,13150,13144058
2019.8.31,024110,13150,13250,11750,12400,17643336
2019.9.30,024110,12350,13550,12200,13200,17314715
2019.10.31,024110,13100,13250,11800,11800,25819730
2019.11.30,024110,11800,12400,11700,11750,29000155
2019.12.31,024110,11750,12500,11550,11800,36205228
2020.1.31,024110,11750,11800,10700,10750,26260810
2020.2.29,024110,10650,10950,9320,9510,35212387
2020.3.31,024110,9490,9580,5860,7500,64132150
2020.4.30,024110,7400,8090,7000,7900,61301273
2020.5.31,024110,7740,8400,7310,8280,49193834
2020.6.30,024110,8300,10150,7950,8080,70732261
2020.7.31,024110,8120,8600,7860,8110,36631066
2020.8.31,024110,8140,8890,8070,8090,41805385
2020.9.30,024110,8090,8360,7780,8010,33726613
2020.10.31,024110,8040,8790,8010,8170,38437573
2020.11.30,024110,8170,9790,8170,9300,57284954
2020.12.31,024110,9390,9620,8650,8840,56757904
2021.1.31,024110,8860,8950,7830,7830,66996579
2021.2.28,024110,7840,8590,7830,8330,34034792
2021.3.31,024110,8400,9230,8360,9160,56978604
2021.4.30,024110,9170,9730,9000,9690,42806579
2021.5.31,024110,9700,11100,9380,10800,56768282
2021.6.30,024110,10800,11150,10300,10500,35004741
2021.7.31,024110,10450,10500,9950,10300,28087594
2021.8.31,024110,10250,10550,9820,10300,25383088
2021.9.30,024110,10250,10550,10000,10500,21354094
2021.10.31,024110,10450,11600,10350,11050,31764627
2021.11.30,024110,11100,11350,10300,10300,25736188
2021.12.31,024110,10250,11300,10200,10300,31431808
2013.11.30,029780,38000,38600,37600,38100,461225
2013.12.31,029780,38000,38100,35400,37400,9680384
2014.1.31,029780,37500,37500,34300,34850,2952704
2014.2.28,029780,34850,35050,32200,33600,3075908
2014.3.31,029780,33550,35000,32050,34650,2307717
2014.4.30,029780,34400,37500,34000,37450,2762617
2014.5.31,029780,37150,39950,36200,37550,2805610
2014.6.30,029780,37550,43850,37150,43150,4141485
2014.7.31,029780,42650,49800,41200,48050,2491838
2014.8.31,029780,48350,49800,46200,48750,2090351
2014.9.30,029780,48150,52600,46300,52200,1923071
2014.10.31,029780,52000,52000,44250,46000,2295385
2014.11.30,029780,45500,49250,45500,47950,2839017
2014.12.31,029780,47750,48600,42600,44200,2644189
2015.1.31,029780,43650,44150,36600,38200,3481410
2015.2.28,029780,38650,39450,36200,37500,2589121
2015.3.31,029780,37600,41400,35100,41050,3679980
2015.4.30,029780,41000,44450,39700,41100,4803224
2015.5.31,029780,41100,43600,41100,41800,3468938
2015.6.30,029780,41850,42600,36600,37000,2569445
2015.7.31,029780,36850,39700,36500,38600,2356288
2015.8.31,029780,38750,41100,34050,36250,2048197
2015.9.30,029780,35600,36800,33550,36250,2377812
2015.10.31,029780,36450,39400,35000,38600,2620345
2015.11.30,029780,38450,38850,30650,31450,3829743
2015.12.31,029780,31400,33450,30700,30850,2991117
2016.1.31,029780,30750,40750,28150,38050,48614283
2016.2.29,029780,38000,38400,35700,35700,3893749
2016.3.31,029780,35800,38850,34350,37650,3567664
2016.4.30,029780,38000,40350,37300,38800,3002222
2016.5.31,029780,38500,39700,37600,38350,1760903
2016.6.30,029780,38250,42950,38200,41500,3262585
2016.7.31,029780,41600,45500,39950,43150,2872477
2016.8.31,029780,43150,44550,41050,44250,3103032
2016.9.30,029780,52000,55300,49550,50100,7397670
2016.10.31,029780,50200,51900,47700,48200,4562906
2016.11.30,029780,48700,48700,41800,41800,3294577
2016.12.31,029780,41700,43350,39650,39700,3460837
2017.1.31,029780,39650,40600,38200,39150,2413304
2017.2.28,029780,39550,43200,38650,42350,2147113
2017.3.31,029780,42350,42500,38500,39200,2666943
2017.4.30,029780,39200,40450,37750,39900,2001283
2017.5.31,029780,40200,43150,39900,42000,4089169
2017.6.30,029780,41900,41900,38750,39050,3097564
2017.7.31,029780,39200,41400,38550,39700,2169039
2017.8.31,029780,39650,41050,37100,37100,2169958
2017.9.30,029780,37150,37450,35350,36850,2891280
2017.10.31,029780,36650,37500,35900,36650,2221354
2017.11.30,029780,36450,38850,36400,38200,2708973
2017.12.31,029780,38650,41800,37800,39600,3164951
2018.1.31,029780,39600,40700,37550,38950,3577713
2018.2.28,029780,38900,38900,36300,36300,2062764
2018.3.31,029780,36200,37100,34750,35850,2139188
2018.4.30,029780,35600,37300,34850,37300,1751594
2018.5.31,029780,37400,40100,36800,37100,3395694
2018.6.30,029780,36750,40000,36000,38300,2744428
2018.7.31,029780,38050,38300,35350,35400,1648558
2018.8.31,029780,35500,35700,34000,35250,1868221
2018.9.30,029780,35250,37000,35050,36800,1219378
2018.10.31,029780,36400,37000,32200,33650,1854212
2018.11.30,029780,33300,34900,31550,32300,2353490
2018.12.31,029780,32350,37250,32000,34550,3265035
2019.1.31,029780,34200,35550,32200,33350,1870925
2019.2.28,029780,33200,34450,32850,34050,1088977
2019.3.31,029780,33600,35500,32850,34400,1589864
2019.4.30,029780,34250,37800,34250,37100,1290984
2019.5.31,029780,36500,37450,34550,36800,2009687
2019.6.30,029780,37150,38800,36300,38200,1824037
2019.7.31,029780,38500,38650,35000,36300,1289614
2019.8.31,029780,35900,36250,31500,33150,1697668
2019.9.30,029780,33000,35150,32750,35150,1186521
2019.10.31,029780,35150,35650,32750,33550,1376389
2019.11.30,029780,33400,37850,33000,37100,1831234
2019.12.31,029780,37450,41750,35450,38600,2197299
2020.1.31,029780,38600,39350,36200,37950,1650194
2020.2.29,029780,37750,38650,33150,33700,2200263
2020.3.31,029780,33800,35400,22000,29900,3423855
2020.4.30,029780,29250,30650,27400,30000,3234823
2020.5.31,029780,29200,30950,28550,29550,4396827
2020.6.30,029780,29300,32300,27100,27350,5170766
2020.7.31,029780,27450,29650,27400,28300,3217733
2020.8.31,029780,28300,30600,28000,28750,4265583
2020.9.30,029780,28650,29050,27650,28200,2479821
2020.10.31,029780,28500,30500,28250,29400,2658065
2020.11.30,029780,29450,35050,29450,33100,4033893
2020.12.31,029780,33500,35700,32000,32500,3387723
2021.1.31,029780,32500,33100,29700,29700,4118111
2021.2.28,029780,29850,32950,29850,32950,2480712
2021.3.31,029780,32800,34600,32200,34450,2412876
2021.4.30,029780,34400,35850,33500,35300,1808738
2021.5.31,029780,35300,35350,31950,34000,9717569
2021.6.30,029780,34350,35200,33300,34300,5717986
2021.7.31,029780,34300,35950,34050,35000,4437218
2021.8.31,029780,35150,35200,33050,34100,2749589
2021.9.30,029780,34000,34650,33400,33800,2145770
2021.10.31,029780,33850,35600,33650,34250,2587839
2021.11.30,029780,34350,34800,32400,32450,2333995
2021.12.31,029780,32600,34950,31400,31500,3693490
2013.11.30,030200,33100,33850,32850,33750,3235366
2013.12.31,030200,31500,32400,29550,31550,34886756
2014.1.31,030200,31600,31900,29550,30800,20144920
2014.2.28,030200,31050,31450,28850,30350,22432985
2014.3.31,030200,30300,30400,28250,29550,17298485
2014.4.30,030200,29500,33250,28550,32800,41779895
2014.5.31,030200,32850,33000,29850,30400,16900136
2014.6.30,030200,30400,30850,29150,30550,15742870
2014.7.31,030200,30600,33700,29550,33300,25116172
2014.8.31,030200,33000,35250,32750,35000,23846831
2014.9.30,030200,34750,37000,33900,34300,20594519
2014.10.31,030200,34750,35350,30500,32800,24717844
2014.11.30,030200,32600,33800,31450,32550,14687511
2014.12.31,030200,32550,33300,31050,31250,14329784
2015.1.31,030200,31100,32150,29550,29950,21054828
2015.2.28,030200,29900,30850,28500,30600,21279919
2015.3.31,030200,30900,30950,28950,29000,19631374
2015.4.30,030200,29200,31850,28700,31850,28682288
2015.5.31,030200,31950,32900,28950,28950,21937069
2015.6.30,030200,29050,29800,28300,28450,16479742
2015.7.31,030200,28600,30850,28400,30600,18505929
2015.8.31,030200,31050,31500,28200,28850,23609648
2015.9.30,030200,28850,30950,28350,30700,18200382
2015.10.31,030200,30700,31000,29450,29550,18015157
2015.11.30,030200,29700,31350,28650,29950,18175235
2015.12.31,030200,30350,30450,28200,28250,13457054
2016.1.31,030200,28050,28500,26050,27250,13044260
2016.2.29,030200,28050,29300,27500,28900,11762814
2016.3.31,030200,29100,30000,28250,29800,12358239
2016.4.30,030200,29900,31000,29250,30550,11023875
2016.5.31,030200,30650,32800,30600,32100,13093670
2016.6.30,030200,32300,32400,28800,29650,15750696
2016.7.31,030200,29700,32100,29650,31750,10999888
2016.8.31,030200,32200,32950,31200,31600,10146051
2016.9.30,030200,31550,32500,30600,31900,7040671
2016.10.31,030200,31900,32500,31050,32300,7188164
2016.11.30,030200,32400,33600,29700,29850,13534090
2016.12.31,030200,29900,30400,29200,29400,8650665
2017.1.31,030200,29400,29750,28850,29400,8076460
2017.2.28,030200,29700,30750,29050,30450,10754890
2017.3.31,030200,30600,33550,30550,31900,16356702
2017.4.30,030200,31950,33100,30950,32200,11112815
2017.5.31,030200,32450,32750,30800,32550,11805492
2017.6.30,030200,32450,32900,31350,32600,12351237
2017.7.31,030200,32850,35200,32350,34800,14915236
2017.8.31,030200,34900,35550,31150,31200,12343694
2017.9.30,030200,31250,31550,28650,29150,20111314
2017.10.31,030200,29150,30850,28850,29350,10974703
2017.11.30,030200,29100,30750,29000,30450,13121206
2017.12.31,030200,30550,31500,30100,30250,13293521
2018.1.31,030200,30250,30550,29500,29650,15152425
2018.2.28,030200,29650,29800,27350,27900,17885252
2018.3.31,030200,27800,27950,26850,27550,11203646
2018.4.30,030200,27550,27950,26550,27250,10694479
2018.5.31,030200,27300,27950,26950,27000,9109290
2018.6.30,030200,27150,28850,26900,27400,10968537
2018.7.31,030200,27400,28650,26700,28500,9513996
2018.8.31,030200,28600,29650,28100,28900,13943849
2018.9.30,030200,28800,30400,28350,30150,11119436
2018.10.31,030200,30100,30350,28250,28600,14555266
2018.11.30,030200,28650,30800,28550,30500,11918823
2018.12.31,030200,30450,31250,29350,29800,12347178
2019.1.31,030200,29700,31050,28600,28600,11963968
2019.2.28,030200,28550,28950,28200,28450,8792245
2019.3.31,030200,28400,28550,27350,27400,9927256
2019.4.30,030200,27400,27900,26950,27350,15988240
2019.5.31,030200,27300,28650,27000,27950,22604292
2019.6.30,030200,27850,28750,27600,28350,10861749
2019.7.31,030200,28400,28500,27500,27700,9159157
2019.8.31,030200,27650,28100,26500,27000,10437385
2019.9.30,030200,26950,27800,26950,27450,7737114
2019.10.31,030200,27500,27550,26500,26500,10500103
2019.11.30,030200,26500,27550,26500,26950,11282981
2019.12.31,030200,27000,27450,26550,27000,16062351
2020.1.31,030200,26950,26950,25200,25350,12617484
2020.2.29,030200,25250,25700,23700,23900,14318916
2020.3.31,030200,23850,24500,17250,19850,27352762
2020.4.30,030200,19800,24100,19200,23850,24545581
2020.5.31,030200,24350,25650,23150,24350,20027348
2020.6.30,030200,24350,25750,22700,23550,23125394
2020.7.31,030200,23550,24950,23350,23800,20910987
2020.8.31,030200,24000,25900,23500,23900,27161708
2020.9.30,030200,23800,23950,22250,22950,18238726
2020.10.31,030200,22900,23200,22000,22100,16250493
2020.11.30,030200,22150,24450,22150,24250,21831597
2020.12.31,030200,24250,25700,23800,24000,30526561
2021.1.31,030200,24050,24950,23550,23950,44958123
2021.2.28,030200,23850,27350,23800,26000,41226916
2021.3.31,030200,26250,28650,25700,28250,30929530
2021.4.30,030200,28400,29550,27400,28350,22651644
2021.5.31,030200,28300,34350,28000,34200,32853347
2021.6.30,030200,34350,34450,31450,31800,24924016
2021.7.31,030200,31800,35200,31500,33800,24581406
2021.8.31,030200,33800,35200,31750,32800,22056821
2021.9.30,030200,32650,33600,32000,32600,12515974
2021.10.31,030200,32350,32550,30100,30500,16142606
2021.11.30,030200,30500,31700,30000,30300,13445486
2021.12.31,030200,30250,32950,29450,30600,22787117
2013.11.30,032640,10400,10900,10300,10500,6198970
2013.12.31,032640,10500,11000,9530,10750,33740480
2014.1.31,032640,10800,11300,10050,10950,33567805
2014.2.28,032640,10950,11200,9640,10450,42114978
2014.3.31,032640,10250,10750,9660,10450,45707775
2014.4.30,032640,10400,10500,9940,10150,37450084
2014.5.31,032640,10100,10200,9150,9590,32565578
2014.6.30,032640,9500,9550,9080,9220,27036947
2014.7.31,032640,9200,9960,8840,9520,35614684
2014.8.31,032640,9570,11100,9450,10950,77749524
2014.9.30,032640,11050,13000,10950,12350,47381660
2014.10.31,032640,12400,12500,10450,11000,43420576
2014.11.30,032640,10900,11550,10550,10850,29960390
2014.12.31,032640,10800,12350,10800,11500,56291229
2015.1.31,032640,11500,12750,11400,12100,33599980
2015.2.28,032640,12000,12150,11100,11850,22173044
2015.3.31,032640,11950,12000,10550,11000,39625791
2015.4.30,032640,10950,11150,10050,10750,52182423
2015.5.31,032640,10800,10850,9150,9320,35671366
2015.6.30,032640,9310,9950,8990,9860,37482905
2015.7.31,032640,9870,11750,9830,11550,45618276
2015.8.31,032640,11500,12500,10850,11000,53545473
2015.9.30,032640,11000,12950,11000,12100,37961685
2015.10.31,032640,12000,12400,10550,10950,34035786
2015.11.30,032640,10950,11150,10200,10650,26794616
2015.12.31,032640,10700,11000,9970,10400,18126674
2016.1.31,032640,10300,10350,9020,9680,29077352
2016.2.29,032640,10000,10650,8870,10650,29993709
2016.3.31,032640,10650,11200,10100,11050,23346395
2016.4.30,032640,11100,11450,10550,11200,22268872
2016.5.31,032640,11250,11900,10850,11550,22016135
2016.6.30,032640,11600,11600,10100,10900,35203483
2016.7.31,032640,10800,11150,10500,10950,24096476
2016.8.31,032640,11000,11950,10950,11650,30492448
2016.9.30,032640,11700,11900,11300,11750,13812889
2016.10.31,032640,11700,12400,11150,11800,19293646
2016.11.30,032640,11950,12700,11150,11450,25553651
2016.12.31,032640,11500,12300,11400,11450,17046926
2017.1.31,032640,11550,11950,11300,11400,21308980
2017.2.28,032640,11500,13500,11150,12800,42945708
2017.3.31,032640,13450,15400,13000,14300,43768942
2017.4.30,032640,14400,15100,13750,14450,31531346
2017.5.31,032640,14500,16300,13100,16200,47748331
2017.6.30,032640,16200,17900,15550,15600,56633376
2017.7.31,032640,15600,17000,14550,16650,25666221
2017.8.31,032640,16650,17200,13650,13800,48751279
2017.9.30,032640,14250,14500,12700,13350,40995481
2017.10.31,032640,13450,13800,12700,12850,29370656
2017.11.30,032640,12750,14050,12150,13850,48656323
2017.12.31,032640,14000,15050,13700,14000,40742215
2018.1.31,032640,14000,15800,13750,14300,39097759
2018.2.28,032640,14300,14550,12550,12550,32266518
2018.3.31,032640,12500,13100,12150,12250,31537654
2018.4.30,032640,12250,12950,11700,12300,30715443
2018.5.31,032640,12250,13200,11700,11700,27566098
2018.6.30,032640,11800,14550,11800,14000,58422187
2018.7.31,032640,13900,15800,13200,15400,38777543
2018.8.31,032640,15550,16600,14950,15700,72340999
2018.9.30,032640,15750,18300,15050,18300,40559152
2018.10.31,032640,18200,18250,15450,16150,39981662
2018.11.30,032640,16100,18050,14700,17700,81402566
2018.12.31,032640,17700,18250,16850,17650,33749186
2019.1.31,032640,17650,18700,14700,15100,55182901
2019.2.28,032640,15150,15650,14150,15000,48162370
2019.3.31,032640,15000,15750,14400,15450,33406775
2019.4.30,032640,15650,15750,14200,14300,39967260
2019.5.31,032640,14250,16100,13450,13950,49910705
2019.6.30,032640,13900,14850,13800,14500,20458391
2019.7.31,032640,14550,14850,12650,13000,26338477
2019.8.31,032640,12900,13650,12000,13200,30695874
2019.9.30,032640,13100,14050,12900,13650,24993664
